Protein(s)	Protein Description(s)	Sequence Coverage	PSMs	NSAF	Distinct Peptides	Unique Peptides	Protein Group Number
gi|220973809|gb|EED92139.1|,gi|224001430|ref|XP_002290387.1|	hypothetical protein THAPSDRAFT_22863 [Thalassiosira pseudonana CCMP1335]	0.014	1	3.48e-5	1	1	512
gi|220973938|gb|EED92268.1|,gi|224001688|ref|XP_002290516.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.036	1	9.25e-5	1	1	513
gi|220973988|gb|EED92318.1|,gi|224001788|ref|XP_002290566.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.034	1	6.94e-5	1	1	514
gi|220974089|gb|EED92419.1|,gi|224001990|ref|XP_002290667.1|	cell division cycle protein 48 [Thalassiosira pseudonana CCMP1335]	0.031	1	4.57e-5	1	1	515
gi|220974108|gb|EED92438.1|,gi|224002028|ref|XP_002290686.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.078	1	1.41e-4	1	1	516
gi|220974143|gb|EED92473.1|,gi|224002098|ref|XP_002290721.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.049	1	1.12e-4	1	1	517
gi|220974283|gb|EED92613.1|,gi|224002378|ref|XP_002290861.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.017	1	2.90e-5	1	1	518
gi|220974613|gb|EED92942.1|,gi|223999465|ref|XP_002289405.1|	pyruvate kinase [Thalassiosira pseudonana CCMP1335]	0.041	1	7.70e-5	1	1	519
gi|220974636|gb|EED92965.1|,gi|223999511|ref|XP_002289428.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.346	1	5.09e-4	1	1	520
gi|220974892|gb|EED93221.1|,gi|224000023|ref|XP_002289684.1|	asparaginyl-trna synthetase [Thalassiosira pseudonana CCMP1335]	0.029	1	8.47e-5	1	1	521
gi|220975266|gb|EED93594.1|,gi|223996970|ref|XP_002288158.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.129	1	2.41e-4	1	1	522
gi|220975281|gb|EED93609.1|,gi|223997000|ref|XP_002288173.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.019	1	4.31e-5	1	1	523
gi|220975325|gb|EED93653.1|,gi|223997088|ref|XP_002288217.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.030	1	5.55e-5	1	1	524
gi|220975454|gb|EED93782.1|,gi|223997346|ref|XP_002288346.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.160	1	2.44e-4	1	1	525
gi|220975475|gb|EED93803.1|,gi|223997388|ref|XP_002288367.1|	RL17, ribosomal protein 17-like 60S large ribosomal subunit, partial [Thalassiosira pseudonana CCMP1335]	0.081	1	2.56e-4	1	1	526
gi|220975488|gb|EED93816.1|,gi|223997414|ref|XP_002288380.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.063	1	1.64e-4	1	1	527
gi|220975499|gb|EED93827.1|,gi|223997436|ref|XP_002288391.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.038	1	1.13e-4	1	1	528
gi|220976099|gb|EED94427.1|,gi|223998636|ref|XP_002288991.1|	ubiquinol-cytochrome-c reductase-like protein, partial [Thalassiosira pseudonana CCMP1335],ubiquinol-cytochrome-c reductase-like protein [Thalassiosira pseudonana CCMP1335]	0.097	1	3.08e-4	1	1	529
gi|220976328|gb|EED94655.1|,gi|223995057|ref|XP_002287212.1|	hypothetical protein THAPSDRAFT_261275, partial [Thalassiosira pseudonana CCMP1335]	0.132	1	1.95e-4	1	1	530
gi|220976386|gb|EED94713.1|,gi|223995173|ref|XP_002287270.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.045	1	1.23e-4	1	1	531
gi|220976574|gb|EED94901.1|,gi|223995569|ref|XP_002287458.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.060	1	1.31e-4	1	1	532
gi|220976582|gb|EED94909.1|,gi|223995585|ref|XP_002287466.1|	glutamate dehydrogenase [Thalassiosira pseudonana CCMP1335]	0.041	1	7.07e-5	1	1	533
gi|220976586|gb|EED94913.1|,gi|223995593|ref|XP_002287470.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.008	1	1.83e-5	1	1	534
gi|220976702|gb|EED95029.1|,gi|223995825|ref|XP_002287586.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.039	1	8.03e-5	1	1	535
gi|220976720|gb|EED95047.1|,gi|223995861|ref|XP_002287604.1|	carbamate kinase [Thalassiosira pseudonana CCMP1335]	0.062	1	1.12e-4	1	1	536
gi|220976895|gb|EED95222.1|,gi|223996211|ref|XP_002287779.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.037	1	9.60e-5	1	1	537
gi|220976988|gb|EED95315.1|,gi|223996397|ref|XP_002287872.1|	RS7, ribosomal protein 7 [Thalassiosira pseudonana CCMP1335]	0.149	1	2.20e-4	1	1	538
gi|220977130|gb|EED95457.1|,gi|223996681|ref|XP_002288014.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.019	1	5.22e-5	1	1	539
gi|220977465|gb|EED95791.1|,gi|223992933|ref|XP_002286150.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.084	1	1.16e-4	1	1	540
gi|220977577|gb|EED95903.1|,gi|223993157|ref|XP_002286262.1|	proteasome subunit alpha type 7-1 [Thalassiosira pseudonana CCMP1335]	0.077	1	1.66e-4	1	1	541
gi|220977632|gb|EED95958.1|,gi|223993267|ref|XP_002286317.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.078	1	2.00e-4	1	1	542
gi|220977724|gb|EED96050.1|,gi|223993451|ref|XP_002286409.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.028	1	6.51e-5	1	1	543
gi|220977925|gb|EED96251.1|,gi|223993853|ref|XP_002286610.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.054	1	8.95e-5	1	1	544
gi|220978128|gb|EED96454.1|,gi|223994259|ref|XP_002286813.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.094	1	1.34e-4	1	1	545
gi|220978315|gb|EED96641.1|,gi|223994633|ref|XP_002287000.1|	glycyl tRNA synthetase [Thalassiosira pseudonana CCMP1335]	0.028	1	6.04e-5	1	1	546
gi|220978350|gb|EED96676.1|,gi|223994703|ref|XP_002287035.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.157	1	2.60e-4	1	1	547
gi|223992539|ref|XP_002285953.1|,gi|220977268|gb|EED95594.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.022	1	3.59e-5	1	1	548
gi|223992737|ref|XP_002286052.1|,gi|220977367|gb|EED95693.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.089	1	2.44e-4	1	1	549
gi|223993781|ref|XP_002286574.1|,gi|220977889|gb|EED96215.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.133	1	2.39e-4	1	1	550
gi|223994385|ref|XP_002286876.1|,gi|220978191|gb|EED96517.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.087	1	2.56e-4	1	1	551
gi|223994413|ref|XP_002286890.1|,gi|220978205|gb|EED96531.1|	cation transport ATPase [Thalassiosira pseudonana CCMP1335]	0.020	1	4.07e-5	1	1	552
gi|223994847|ref|XP_002287107.1|,gi|220978422|gb|EED96748.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.071	1	1.22e-4	1	1	553
gi|223994903|ref|XP_002287135.1|,gi|220976251|gb|EED94578.1|	hypothetical protein THAPSDRAFT_268160 [Thalassiosira pseudonana CCMP1335]	0.060	1	1.46e-4	1	1	554
gi|223994923|ref|XP_002287145.1|,gi|220976261|gb|EED94588.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.056	1	9.60e-5	1	1	555
gi|223995167|ref|XP_002287267.1|,gi|220976383|gb|EED94710.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.030	1	3.69e-5	1	1	556
gi|223995245|ref|XP_002287306.1|,gi|220976422|gb|EED94749.1|	n-acetyl-gamma-glutamyl-phosphate reductase, urea cycle [Thalassiosira pseudonana CCMP1335]	0.039	1	1.16e-4	1	1	557
gi|223995577|ref|XP_002287462.1|,gi|220976578|gb|EED94905.1|	thioredoxin f [Thalassiosira pseudonana CCMP1335]	0.139	1	2.87e-4	1	1	558
gi|223995757|ref|XP_002287552.1|,gi|220976668|gb|EED94995.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.026	1	7.08e-5	1	1	559
gi|223996511|ref|XP_002287929.1|,gi|220977045|gb|EED95372.1|	spermidine synthase [Thalassiosira pseudonana CCMP1335]	0.012	1	4.25e-5	1	1	560
gi|223996519|ref|XP_002287933.1|,gi|220977049|gb|EED95376.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.066	1	1.30e-4	1	1	561
gi|223997094|ref|XP_002288220.1|,gi|220975328|gb|EED93656.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.264	1	3.20e-4	1	1	562
gi|223997136|ref|XP_002288241.1|,gi|220975349|gb|EED93677.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.030	1	6.23e-5	1	1	563
gi|223997212|ref|XP_002288279.1|,gi|220975387|gb|EED93715.1|	l-lactate dehydrogenase [Thalassiosira pseudonana CCMP1335]	0.037	1	9.57e-5	1	1	564
gi|223997516|ref|XP_002288431.1|,gi|220975539|gb|EED93867.1|	aspartate-semialdehyde dehydrogenase [Thalassiosira pseudonana CCMP1335]	0.075	1	1.20e-4	1	1	565
gi|223998258|ref|XP_002288802.1|,gi|220975910|gb|EED94238.1|	nitrate transporter [Thalassiosira pseudonana CCMP1335]	0.027	1	8.56e-5	1	1	566
gi|223998328|ref|XP_002288837.1|,gi|220975945|gb|EED94273.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.093	1	1.68e-4	1	1	567
gi|223998967|ref|XP_002289156.1|,gi|220974364|gb|EED92693.1|	hypothetical protein THAPSDRAFT_262032 [Thalassiosira pseudonana CCMP1335],hypothetical protein THAPSDRAFT_262032, partial [Thalassiosira pseudonana CCMP1335]	0.051	1	9.99e-5	1	1	568
gi|223998973|ref|XP_002289159.1|,gi|220974367|gb|EED92696.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.214	1	4.91e-4	1	1	569
gi|223999087|ref|XP_002289216.1|,gi|220974424|gb|EED92753.1|	eukaryotic translation initiation factor 3, subunit 10, partial [Thalassiosira pseudonana CCMP1335]	0.030	1	4.55e-5	1	1	570
gi|223999375|ref|XP_002289360.1|,gi|220974568|gb|EED92897.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.018	1	4.53e-5	1	1	571
gi|223999447|ref|XP_002289396.1|,gi|220974604|gb|EED92933.1|	asparagine synthase [Thalassiosira pseudonana CCMP1335]	0.029	1	6.99e-5	1	1	572
gi|223999607|ref|XP_002289476.1|,gi|220974684|gb|EED93013.1|	coatomer protein subunit beta 1 [Thalassiosira pseudonana CCMP1335]	0.022	1	4.88e-5	1	1	573
gi|223999675|ref|XP_002289510.1|,gi|220974718|gb|EED93047.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.044	1	9.11e-5	1	1	574
gi|224000283|ref|XP_002289814.1|,gi|220975022|gb|EED93351.1|	RL18a, ribosomal protein 18a 60S large ribosomal subunit [Thalassiosira pseudonana CCMP1335]	0.077	1	2.26e-4	1	1	575
gi|224000415|ref|XP_002289880.1|,gi|220975088|gb|EED93417.1|	20S proteasome subunit beta type 6 precursor, partial [Thalassiosira pseudonana CCMP1335]	0.126	1	1.99e-4	1	1	576
gi|224000489|ref|XP_002289917.1|,gi|220975125|gb|EED93454.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.083	1	1.27e-4	1	1	577
gi|224000505|ref|XP_002289925.1|,gi|220975133|gb|EED93462.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.051	1	1.23e-4	1	1	578
gi|224000774|ref|XP_002290059.1|,gi|220973481|gb|EED91811.1|	phospoenolpyruvate carboxylase, partial [Thalassiosira pseudonana CCMP1335]	0.026	1	4.90e-5	1	0	579
gi|224000906|ref|XP_002290125.1|,gi|220973547|gb|EED91877.1|	26S proteasome regulatory subunit RPN1 2 [Thalassiosira pseudonana CCMP1335]	0.017	1	4.57e-5	1	1	580
gi|224001026|ref|XP_002290185.1|,gi|220973607|gb|EED91937.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.010	1	1.89e-5	1	1	581
gi|224001232|ref|XP_002290288.1|,gi|220973710|gb|EED92040.1|	glyceraldehyde-3-phosphate dehydrogenase [Thalassiosira pseudonana CCMP1335]	0.058	1	1.20e-4	1	1	582
gi|224001600|ref|XP_002290472.1|,gi|220973894|gb|EED92224.1|	hypothetical protein THAPSDRAFT_262674 [Thalassiosira pseudonana CCMP1335]	0.062	1	1.50e-4	1	1	583
gi|224001764|ref|XP_002290554.1|,gi|220973976|gb|EED92306.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.065	1	1.58e-4	1	1	584
gi|224001886|ref|XP_002290615.1|,gi|220974037|gb|EED92367.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.100	1	1.21e-4	1	1	585
gi|224001930|ref|XP_002290637.1|,gi|220974059|gb|EED92389.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.036	1	9.97e-5	1	1	586
gi|224002202|ref|XP_002290773.1|,gi|220974195|gb|EED92525.1|	hypothetical protein THAPSDRAFT_262575, partial [Thalassiosira pseudonana CCMP1335]	0.043	1	1.27e-4	1	1	587
gi|224002414|ref|XP_002290879.1|,gi|220974301|gb|EED92631.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.114	1	1.42e-4	1	1	588
gi|224002709|ref|XP_002291026.1|,gi|220972802|gb|EED91133.1|	20S proteasome subunit alpha type 1 [Thalassiosira pseudonana CCMP1335]	0.055	1	1.52e-4	1	1	589
gi|224002769|ref|XP_002291056.1|,gi|220972832|gb|EED91163.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.099	1	2.56e-4	1	1	590
gi|224002777|ref|XP_002291060.1|,gi|220972836|gb|EED91167.1|	t-complex chaperonin protein, epsilon subunit [Thalassiosira pseudonana CCMP1335]	0.053	1	7.60e-5	1	1	591
gi|224003695|ref|XP_002291519.1|,gi|220973295|gb|EED91626.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.020	1	5.04e-5	1	1	592
gi|224003949|ref|XP_002291646.1|,gi|220973422|gb|EED91753.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.062	1	1.59e-4	1	1	593
gi|224004206|ref|XP_002295754.1|,gi|209585786|gb|ACI64471.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.209	1	2.70e-4	1	1	594
gi|224004214|ref|XP_002295758.1|,gi|209585790|gb|ACI64475.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.048	1	7.85e-5	1	1	595
gi|224004990|ref|XP_002296146.1|,gi|209586178|gb|ACI64863.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.073	1	1.51e-4	1	1	596
gi|224005256|ref|XP_002296279.1|,gi|209586311|gb|ACI64996.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.024	1	3.23e-5	1	1	597
gi|224005430|ref|XP_002296366.1|,gi|209586398|gb|ACI65083.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.005	1	9.18e-6	1	1	598
gi|224005705|ref|XP_002291813.1|,gi|220972332|gb|EED90664.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.086	1	1.48e-4	1	1	599
gi|224005751|ref|XP_002291836.1|,gi|220972355|gb|EED90687.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.097	1	1.99e-4	1	1	600
gi|224005997|ref|XP_002291959.1|,gi|220972478|gb|EED90810.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.043	1	8.95e-5	1	1	601
gi|224006241|ref|XP_002292081.1|,gi|220972600|gb|EED90932.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.066	1	1.37e-4	1	1	602
gi|224006293|ref|XP_002292107.1|,gi|220972626|gb|EED90958.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.096	1	2.20e-4	1	1	603
gi|224006297|ref|XP_002292109.1|,gi|220972628|gb|EED90960.1|	lysyl-trna synthetase [Thalassiosira pseudonana CCMP1335]	0.025	1	6.77e-5	1	1	604
gi|224006397|ref|XP_002292159.1|,gi|220972678|gb|EED91010.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.150	1	3.65e-4	1	1	605
gi|224007160|ref|XP_002292540.1|,gi|220972182|gb|EED90515.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.045	1	9.29e-5	1	1	606
gi|224015903|ref|XP_002297596.1|,gi|220967735|gb|EED86118.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.045	1	9.29e-5	1	1	606
gi|224007283|ref|XP_002292601.1|,gi|220971463|gb|EED89797.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.043	1	8.82e-5	1	1	607
gi|224007571|ref|XP_002292745.1|,gi|220971607|gb|EED89941.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.095	1	1.87e-4	1	1	608
gi|224007929|ref|XP_002292924.1|,gi|220971786|gb|EED90120.1|	isoleucine-trna synthetase, partial [Thalassiosira pseudonana CCMP1335]	0.027	1	3.91e-5	1	1	609
gi|224008156|ref|XP_002293037.1|,gi|220971163|gb|EED89498.1|	hypothetical protein THAPSDRAFT_29728 [Thalassiosira pseudonana CCMP1335]	0.077	1	9.87e-5	1	1	610
gi|224008182|ref|XP_002293050.1|,gi|220971176|gb|EED89511.1|	glutamine-fructose-6-phosphate transaminase [Thalassiosira pseudonana CCMP1335]	0.017	1	5.76e-5	1	1	611
gi|224007982|ref|XP_002292950.1|,gi|220971076|gb|EED89411.1|	glutamine-fructose 6 phosphae transaminase [Thalassiosira pseudonana CCMP1335]	0.019	1	6.39e-5	1	1	611
gi|224008192|ref|XP_002293055.1|,gi|220971181|gb|EED89516.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.020	1	6.97e-5	1	1	611
gi|224008602|ref|XP_002293260.1|,gi|220971386|gb|EED89721.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.038	1	1.13e-4	1	1	612
gi|224008654|ref|XP_002293286.1|,gi|220971412|gb|EED89747.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.047	1	9.60e-5	1	1	613
gi|224009075|ref|XP_002293496.1|,gi|220970896|gb|EED89232.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.045	1	1.17e-4	1	1	614
gi|224009197|ref|XP_002293557.1|,gi|220970957|gb|EED89293.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.049	1	1.36e-4	1	1	615
gi|224009199|ref|XP_002293558.1|,gi|220970958|gb|EED89294.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.068	1	1.64e-4	1	1	616
gi|224009265|ref|XP_002293591.1|,gi|220970991|gb|EED89327.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.109	1	1.45e-4	1	1	617
gi|224009484|ref|XP_002293700.1|,gi|220970372|gb|EED88709.1|	hypothetical protein THAPSDRAFT_42326 [Thalassiosira pseudonana CCMP1335]	0.033	1	6.79e-5	1	1	618
gi|224009544|ref|XP_002293730.1|,gi|220970402|gb|EED88739.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.035	1	8.93e-5	1	1	619
gi|224009574|ref|XP_002293745.1|,gi|220970417|gb|EED88754.1|	tom40-like protein, partial [Thalassiosira pseudonana CCMP1335]	0.105	1	1.45e-4	1	1	620
gi|224009588|ref|XP_002293752.1|,gi|220970424|gb|EED88761.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.040	1	6.90e-5	1	1	621
gi|224009980|ref|XP_002293948.1|,gi|220970620|gb|EED88957.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.038	1	4.84e-5	1	1	622
gi|224010183|ref|XP_002294049.1|,gi|220970066|gb|EED88404.1|	hypothetical protein THAPSDRAFT_10077 [Thalassiosira pseudonana CCMP1335]	0.057	1	2.34e-4	1	1	623
gi|224010760|ref|XP_002294337.1|,gi|220969832|gb|EED88171.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.061	1	1.94e-4	1	1	624
gi|224010776|ref|XP_002294345.1|,gi|220969840|gb|EED88179.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.074	1	1.70e-4	1	1	625
gi|224010836|ref|XP_002294375.1|,gi|220969870|gb|EED88209.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.013	1	2.62e-5	1	1	626
gi|224011241|ref|XP_002295395.1|,gi|209583426|gb|ACI64112.1|	RL5, ribosomal protein 5, 60S large ribosomal subunit [Thalassiosira pseudonana CCMP1335]	0.078	1	1.35e-4	1	1	627
gi|224011333|ref|XP_002295441.1|,gi|209583472|gb|ACI64158.1|	aldehyde dehydrogenase [Thalassiosira pseudonana CCMP1335]	0.032	1	7.68e-5	1	1	628
gi|224012076|ref|XP_002294691.1|,gi|220969711|gb|EED88051.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.162	1	3.72e-4	1	1	629
gi|224012695|ref|XP_002295000.1|,gi|220969439|gb|EED87780.1|	member of the clp superfamily, regulatory beta subunit [Thalassiosira pseudonana CCMP1335]	0.019	1	4.51e-5	1	1	630
gi|224012791|ref|XP_002295048.1|,gi|220969487|gb|EED87828.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.059	1	1.02e-4	1	1	631
gi|224012942|ref|XP_002295123.1|,gi|220969085|gb|EED87427.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.033	1	5.67e-5	1	1	632
gi|224012998|ref|XP_002295151.1|,gi|220969113|gb|EED87455.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.089	1	1.93e-4	1	1	633
gi|224013032|ref|XP_002295168.1|,gi|220969130|gb|EED87472.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.048	1	1.09e-4	1	1	634
gi|224013200|ref|XP_002295252.1|,gi|220969214|gb|EED87556.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.042	1	8.69e-5	1	1	635
gi|224013704|ref|XP_002296516.1|,gi|220968868|gb|EED87212.1|	diaminopimelate epimerase [Thalassiosira pseudonana CCMP1335]	0.053	1	1.28e-4	1	1	636
gi|224013710|ref|XP_002296519.1|,gi|220968871|gb|EED87215.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.030	1	6.77e-5	1	1	637
gi|224014134|ref|XP_002296730.1|,gi|220968585|gb|EED86931.1|	26S proteasome beta type 7 subunit [Thalassiosira pseudonana CCMP1335],26S proteasome beta type 7 subunit, partial [Thalassiosira pseudonana CCMP1335]	0.047	1	1.39e-4	1	1	638
gi|224014156|ref|XP_002296741.1|,gi|220968596|gb|EED86942.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.022	1	5.32e-5	1	1	639
gi|224014248|ref|XP_002296787.1|,gi|220968642|gb|EED86988.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.032	1	8.82e-5	1	1	640
gi|224014437|ref|XP_002296881.1|,gi|220968518|gb|EED86865.1|	hypothetical protein THAPSDRAFT_42612 [Thalassiosira pseudonana CCMP1335]	0.054	1	1.23e-4	1	1	641
gi|224014714|ref|XP_002297019.1|,gi|220968399|gb|EED86747.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.090	1	1.85e-4	1	1	642
gi|224014903|ref|XP_002297113.1|,gi|220968232|gb|EED86581.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.009	1	2.00e-5	1	1	643
gi|224015151|ref|XP_002297236.1|,gi|220968115|gb|EED86466.1|	ATP synthase alpha chain, partial [Thalassiosira pseudonana CCMP1335]	0.510	1	8.09e-4	1	1	644
gi|224015191|ref|XP_002297254.1|,gi|220968090|gb|EED86445.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.050	1	6.81e-5	1	1	645
gi|224015308|ref|XP_002297311.1|,gi|220968024|gb|EED86382.1|	photosystem I light harvesting protein, partial [Thalassiosira pseudonana CCMP1335]	0.186	1	2.85e-4	1	0	646
gi|224015399|ref|XP_002297354.1|,gi|220967954|gb|EED86317.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.069	1	9.80e-5	1	1	647
gi|75905845|gb|ABA29338.1|	copper expressed protein 15 [Thalassiosira pseudonana]	0.119	1	1.70e-4	1	1	647
gi|224015429|ref|XP_002297369.1|,gi|220967969|gb|EED86332.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.093	1	1.42e-4	1	1	648
gi|224015576|ref|XP_002297439.1|,gi|220967886|gb|EED86256.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.170	1	2.70e-4	1	1	649
gi|224015815|ref|XP_002297555.1|,gi|220967763|gb|EED86140.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.072	1	2.29e-4	1	1	650
gi|817090722|gb|AKF17965.1|	PSII protein D1, partial (chloroplast) [Thalassiosira pseudonana]	0.043	1	1.38e-4	1	1	650
gi|118411180|ref|YP_874574.1|,gi|167011880|sp|A0T0W2.1|PSBA_THAPS,gi|118411226|ref|YP_874620.1|,gi|2050584540|gb|QWM93081.1|,gi|2050584494|gb|QWM93035.1|,gi|116739927|gb|ABK20797.1|,gi|116739973|gb|ABK20843.1|	photosystem II protein D1 (chloroplast) [Thalassiosira pseudonana],RecName: Full=Photosystem II protein D1; Short=PSII D1 protein; AltName: Full=Photosystem II Q(B) protein; Flags: Precursor,D1 reaction center protein of photosystem II (chloroplast) [Thalassiosira pseudonana],photosystem II reaction center protein D1 (chloroplast) [Thalassiosira pseudonana]	0.036	1	1.15e-4	1	1	650
gi|2599405837|pdb|8IWH|a,gi|2599405792|pdb|8IWH|A	Chain a, Photosystem II protein D1,Chain A, Photosystem II protein D1	0.039	1	1.24e-4	1	1	650
gi|2599405823|pdb|8IWH|u,gi|2599405822|pdb|8IWH|U,gi|223996703|ref|XP_002288025.1|,gi|220977141|gb|EED95468.1|	Chain u, PS II complex 12 kDa extrinsic protein,Chain U, PS II complex 12 kDa extrinsic protein,predicted protein [Thalassiosira pseudonana CCMP1335]	0.135	1	2.79e-4	1	1	651
gi|2599405854|pdb|8J0D|3,gi|2599405832|pdb|8IWH|3	Chain 3, Fucoxanthin chl a/c protein, lhca clade	0.127	1	1.88e-4	1	1	652
gi|223995387|ref|XP_002287377.1|,gi|220976493|gb|EED94820.1|	fucoxanthin chl a/c protein, lhca clade [Thalassiosira pseudonana CCMP1335]	0.112	1	1.65e-4	1	1	652
gi|27769301|gb|AAH42437.1|	(CONTAMINANT) Keratin 14 [Homo sapiens]	0.047	1	8.74e-5	1	1	653
gi|17512236|gb|AAH19097.1|	(CONTAMINANT) Keratin 14 [Homo sapiens]	0.047	1	8.74e-5	1	1	653
gi|2873343184|pdb|8ZEH|E,gi|2873343221|pdb|8ZET|E	Chain E, Tp-RedCAP	0.070	1	2.23e-4	1	1	654
gi|2843533628|pdb|8XLS|1,gi|2694527766|gb|WWT48828.1|	Chain 1, Fucoxanthin chlorophyll a/c-binding protein RedCAP,early light induced protein, partial [Thalassiosira pseudonana]	0.059	1	1.87e-4	1	1	654
gi|2873343206|pdb|8ZET|a,gi|2873343193|pdb|8ZEH|a	Chain a, Photosystem I P700 chlorophyll a apoprotein A1	0.028	1	5.55e-5	1	1	655
gi|817090324|gb|AKF17766.1|	PSI P700 apoprotein A1, partial (chloroplast) [Thalassiosira pseudonana]	0.052	1	1.03e-4	1	1	655
