Protein(s)	Protein Description(s)	Sequence Coverage	PSMs	NSAF	Distinct Peptides	Unique Peptides	Protein Group Number
gi|223998967|ref|XP_002289156.1|,gi|220974364|gb|EED92693.1|	hypothetical protein THAPSDRAFT_262032 [Thalassiosira pseudonana CCMP1335],hypothetical protein THAPSDRAFT_262032, partial [Thalassiosira pseudonana CCMP1335]	0.051	3	1.84e-4	1	1	478
gi|223998969|ref|XP_002289157.1|,gi|220974365|gb|EED92694.1|	coatomer protein subunit beta2 [Thalassiosira pseudonana CCMP1335]	0.072	3	7.24e-5	3	3	479
gi|223999063|ref|XP_002289204.1|,gi|220974412|gb|EED92741.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.042	3	2.00e-4	2	2	480
gi|223999087|ref|XP_002289216.1|,gi|220974424|gb|EED92753.1|	eukaryotic translation initiation factor 3, subunit 10, partial [Thalassiosira pseudonana CCMP1335]	0.032	3	8.37e-5	1	1	481
gi|223999089|ref|XP_002289217.1|,gi|220974425|gb|EED92754.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.041	3	5.30e-5	2	2	482
gi|223999367|ref|XP_002289356.1|,gi|220974564|gb|EED92893.1|	phosphomannomutase [Thalassiosira pseudonana CCMP1335]	0.169	3	3.04e-4	2	2	483
gi|224000193|ref|XP_002289769.1|,gi|220974977|gb|EED93306.1|	RL11A, ribosomal protein 11A 60S large ribosomal subunit [Thalassiosira pseudonana CCMP1335]	0.169	3	4.28e-4	2	2	484
gi|224000651|ref|XP_002289998.1|,gi|220975206|gb|EED93535.1|	RS13, ribosomal protein 13 40S small ribosomal subunit [Thalassiosira pseudonana CCMP1335]	0.179	3	5.02e-4	2	2	485
gi|224000768|ref|XP_002290056.1|,gi|220973478|gb|EED91808.1|	3-oxoacyl-synthase [Thalassiosira pseudonana CCMP1335]	0.065	3	1.63e-4	1	1	486
gi|224000962|ref|XP_002290153.1|,gi|220973575|gb|EED91905.1|	SAR DNA-binding protein [Thalassiosira pseudonana CCMP1335]	0.048	3	1.73e-4	1	1	487
gi|224001546|ref|XP_002290445.1|,gi|220973867|gb|EED92197.1|	D-3-phosphoglycerate dehydrogenase [Thalassiosira pseudonana CCMP1335]	0.129	3	1.58e-4	3	2	488
gi|224001646|ref|XP_002290495.1|,gi|220973917|gb|EED92247.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.137	3	2.16e-4	2	2	489
gi|224001660|ref|XP_002290502.1|,gi|220973924|gb|EED92254.1|	gdp-d-mannose 4,6-dehydratase [Thalassiosira pseudonana CCMP1335]	0.155	3	2.10e-4	3	3	490
gi|224001858|ref|XP_002290601.1|,gi|220974023|gb|EED92353.1|	malonyl coa-acyl carrier protein transacylase [Thalassiosira pseudonana CCMP1335]	0.129	3	2.13e-4	3	3	491
gi|224002208|ref|XP_002290776.1|,gi|220974198|gb|EED92528.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.228	3	3.75e-4	2	2	492
gi|224002386|ref|XP_002290865.1|,gi|220974287|gb|EED92617.1|	hypothetical protein THAPSDRAFT_268958 [Thalassiosira pseudonana CCMP1335]	0.213	3	1.79e-4	3	3	493
gi|224002709|ref|XP_002291026.1|,gi|220972802|gb|EED91133.1|	20S proteasome subunit alpha type 1 [Thalassiosira pseudonana CCMP1335]	0.055	3	2.79e-4	3	3	494
gi|224003359|ref|XP_002291351.1|,gi|220973127|gb|EED91458.1|	hypothetical protein THAPSDRAFT_508 [Thalassiosira pseudonana CCMP1335]	0.037	3	1.66e-4	1	1	495
gi|224003463|ref|XP_002291403.1|,gi|220973179|gb|EED91510.1|	L7Ae, ribosomal protein 7Ae 60S large ribosomal subunit [Thalassiosira pseudonana CCMP1335]	0.179	3	6.16e-4	2	2	496
gi|224003773|ref|XP_002291558.1|,gi|220973334|gb|EED91665.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.273	3	7.66e-4	1	1	497
gi|224003851|ref|XP_002291597.1|,gi|292630745|sp|B8C4D7.1|DRE2_THAPS,gi|220973373|gb|EED91704.1|	predicted protein [Thalassiosira pseudonana CCMP1335],RecName: Full=Anamorsin homolog; AltName: Full=Fe-S cluster assembly protein DRE2 homolog	0.124	3	2.76e-4	2	2	498
gi|224004872|ref|XP_002296087.1|,gi|209586119|gb|ACI64804.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.044	3	8.96e-5	2	2	499
gi|224004984|ref|XP_002296143.1|,gi|209586175|gb|ACI64860.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.092	3	2.40e-4	3	3	500
gi|224007094|ref|XP_002292507.1|,gi|220972149|gb|EED90482.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.131	3	3.43e-4	2	2	501
gi|224007389|ref|XP_002292654.1|,gi|220971516|gb|EED89850.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.068	3	2.60e-4	3	3	502
gi|224007571|ref|XP_002292745.1|,gi|220971607|gb|EED89941.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.095	3	3.43e-4	1	1	503
gi|224008230|ref|XP_002293074.1|,gi|220971200|gb|EED89535.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.201	3	5.09e-4	1	1	504
gi|224008602|ref|XP_002293260.1|,gi|220971386|gb|EED89721.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.041	3	2.08e-4	1	1	505
gi|224008839|ref|XP_002293378.1|,gi|220970778|gb|EED89114.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.112	3	2.74e-4	1	1	506
gi|224009748|ref|XP_002293832.1|,gi|220970504|gb|EED88841.1|	histone H1 [Thalassiosira pseudonana CCMP1335]	0.156	3	5.62e-4	3	3	507
gi|220970679|gb|EED89016.1|,gi|224010098|ref|XP_002294007.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.101	3	3.66e-4	3	3	507
gi|224012449|ref|XP_002294877.1|,gi|220969316|gb|EED87657.1|	proteasome subunit alpha type 2 [Thalassiosira pseudonana CCMP1335]	0.219	3	3.20e-4	2	2	508
gi|224012695|ref|XP_002295000.1|,gi|220969439|gb|EED87780.1|	member of the clp superfamily, regulatory beta subunit [Thalassiosira pseudonana CCMP1335]	0.039	3	8.28e-5	2	2	509
gi|224014413|ref|XP_002296869.1|,gi|220968506|gb|EED86853.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.104	3	4.92e-4	1	1	510
gi|224015234|ref|XP_002297275.1|,gi|220968069|gb|EED86425.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.033	3	1.76e-4	2	2	511
gi|226696193|sp|A0T0P2.1|ATPF_THAPS,gi|2050584469|gb|QWM93010.1|,gi|118411110|ref|YP_874504.1|,gi|224015800|ref|XP_002297548.1|,gi|116739857|gb|ABK20727.1|,gi|220967812|gb|EED86188.1|	RecName: Full=ATP synthase subunit b, chloroplastic; AltName: Full=ATP synthase F(0) sector subunit b; AltName: Full=ATPase subunit I,CF0 subunit I of ATP synthase (chloroplast) [Thalassiosira pseudonana],ATP synthase CF0 B subunit (chloroplast) [Thalassiosira pseudonana],plastid thylakoid ATPase subunit, plastid protein [Thalassiosira pseudonana CCMP1335],ATP synthase CF0 B chain subunit I (chloroplast) [Thalassiosira pseudonana]	0.179	3	4.24e-4	2	2	512
gi|2873343184|pdb|8ZEH|E,gi|2873343221|pdb|8ZET|E	Chain E, Tp-RedCAP	0.211	3	4.10e-4	3	3	513
gi|2843533628|pdb|8XLS|1,gi|2694527766|gb|WWT48828.1|	Chain 1, Fucoxanthin chlorophyll a/c-binding protein RedCAP,early light induced protein, partial [Thalassiosira pseudonana]	0.176	3	3.43e-4	3	3	513
gi|2873343202|pdb|8ZEH|r,gi|2873343217|pdb|8ZET|r	Chain r, Tp-PsaR	0.135	3	8.52e-4	1	1	514
gi|223993351|ref|XP_002286359.1|,gi|220977674|gb|EED96000.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.086	3	5.45e-4	1	1	514
AAZ27803.1,WP_011045284.1	putative protease [Colwellia psychrerythraea 34H],YhdP family protein [Colwellia psychrerythraea]	0.016	2	3.82e-5	2	2	515
gi|125987679|sp|A0T0Z2.1|RR13_THAPS,gi|2050584510|gb|QWM93051.1|,gi|116739957|gb|ABK20827.1|,gi|118411210|ref|YP_874604.1|	RecName: Full=Small ribosomal subunit protein uS13c; AltName: Full=30S ribosomal protein S13, chloroplastic,ribosomal protein S13 (chloroplast) [Thalassiosira pseudonana],30S ribosomal protein S13 (chloroplast) [Thalassiosira pseudonana]	0.146	2	4.11e-4	1	1	516
gi|125987749|sp|A0T0X9.1|RR3_THAPS,gi|2050584523|gb|QWM93064.1|,gi|118411197|ref|YP_874591.1|,gi|116739944|gb|ABK20814.1|	RecName: Full=Small ribosomal subunit protein uS3c; AltName: Full=30S ribosomal protein S3, chloroplastic,ribosomal protein S3 (chloroplast) [Thalassiosira pseudonana],30S ribosomal protein S3 (chloroplast) [Thalassiosira pseudonana]	0.131	2	2.36e-4	1	1	517
gi|209585774|gb|ACI64459.1|,gi|224004182|ref|XP_002295742.1|	isocitrate lyase [Thalassiosira pseudonana CCMP1335]	0.037	2	9.34e-5	2	2	518
gi|209585801|gb|ACI64486.1|,gi|224004236|ref|XP_002295769.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.023	2	6.77e-5	1	1	519
gi|209585830|gb|ACI64515.1|,gi|224004294|ref|XP_002295798.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.045	2	2.29e-4	1	1	520
gi|209585843|gb|ACI64528.1|,gi|224004320|ref|XP_002295811.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.200	2	3.49e-4	1	1	521
gi|209585861|gb|ACI64546.1|,gi|224004356|ref|XP_002295829.1|	chloroplast protein Cpn21 in A-like protein, partial [Thalassiosira pseudonana CCMP1335]	0.378	2	5.62e-4	2	2	522
gi|209586002|gb|ACI64687.1|,gi|224004638|ref|XP_002295970.1|	probable adenine phosphoribosyltransferase, partial [Thalassiosira pseudonana CCMP1335]	0.117	2	3.49e-4	2	2	523
gi|220967794|gb|EED86170.1|,gi|118411154|ref|YP_874548.1|,gi|116739901|gb|ABK20771.1|,gi|224015764|ref|XP_002297530.1|,gi|125991823|sp|A0T0T6.1|CYB6_THAPS,gi|2050584425|gb|QWM92966.1|	cytochrome B6 [Thalassiosira pseudonana CCMP1335],cytochrome b6 (chloroplast) [Thalassiosira pseudonana],RecName: Full=Cytochrome b6,apocytochrome b6 of cytochrome b6/f complex (chloroplast) [Thalassiosira pseudonana]	0.098	2	2.35e-4	1	1	524
gi|220967825|gb|EED86199.1|,gi|224015700|ref|XP_002297499.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.048	2	8.67e-5	2	2	525
gi|220967855|gb|EED86228.1|,gi|224015679|ref|XP_002297489.1|	hypothetical protein THAPSDRAFT_bd1542 [Thalassiosira pseudonana CCMP1335]	0.020	2	5.07e-5	1	1	526
gi|220967953|gb|EED86316.1|,gi|224015397|ref|XP_002297353.1|	adenylosuccinate lyase [Thalassiosira pseudonana CCMP1335]	0.038	2	1.02e-4	1	1	527
gi|220968544|gb|EED86890.1|,gi|224014052|ref|XP_002296689.1|	phosphoglycerate kinase [Thalassiosira pseudonana CCMP1335]	0.069	2	1.16e-4	2	2	528
gi|220968639|gb|EED86985.1|,gi|224014242|ref|XP_002296784.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.129	2	1.72e-4	2	2	529
gi|220969287|gb|EED87628.1|,gi|224012391|ref|XP_002294848.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.034	2	1.23e-4	1	1	530
gi|220969534|gb|EED87875.1|,gi|224012885|ref|XP_002295095.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.064	2	1.55e-4	1	1	531
gi|220969882|gb|EED88221.1|,gi|224010860|ref|XP_002294387.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.203	2	3.80e-4	2	2	532
gi|220969999|gb|EED88338.1|,gi|224011094|ref|XP_002294504.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.101	2	1.27e-4	2	2	533
gi|220970120|gb|EED88458.1|,gi|224010291|ref|XP_002294103.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.030	2	7.30e-5	2	2	534
gi|220970128|gb|EED88466.1|,gi|224010307|ref|XP_002294111.1|	60S subunit ribosomal protein L27 [Thalassiosira pseudonana CCMP1335]	0.145	2	3.49e-4	1	1	535
gi|220970383|gb|EED88720.1|,gi|224009506|ref|XP_002293711.1|	vacuolar proton pump D subunit [Thalassiosira pseudonana CCMP1335]	0.112	2	1.32e-4	2	2	536
gi|220970482|gb|EED88819.1|,gi|224009704|ref|XP_002293810.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.079	2	2.11e-4	1	1	537
gi|220970765|gb|EED89101.1|,gi|224008813|ref|XP_002293365.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.168	2	4.47e-4	1	1	538
gi|220971335|gb|EED89670.1|,gi|224008500|ref|XP_002293209.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.155	2	1.96e-4	2	2	539
gi|220971585|gb|EED89919.1|,gi|224007527|ref|XP_002292723.1|	hypothetical protein THAPSDRAFT_29506 [Thalassiosira pseudonana CCMP1335]	0.381	2	4.81e-4	2	2	540
gi|220971645|gb|EED89979.1|,gi|224007647|ref|XP_002292783.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.091	2	1.91e-4	1	1	541
gi|220971768|gb|EED90102.1|,gi|224007893|ref|XP_002292906.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.013	2	4.12e-5	1	1	542
gi|220971780|gb|EED90114.1|,gi|224007917|ref|XP_002292918.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.139	2	2.92e-4	2	2	543
gi|220971928|gb|EED90261.1|,gi|224006652|ref|XP_002292286.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.091	2	1.31e-4	2	2	544
gi|220972223|gb|EED90555.1|,gi|224005487|ref|XP_002291704.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.043	2	5.68e-5	2	2	545
gi|220972414|gb|EED90746.1|,gi|224005869|ref|XP_002291895.1|	peptidyl-prolyl cis-trans isomerase; ppiase [Thalassiosira pseudonana CCMP1335]	0.072	2	2.59e-4	1	1	546
gi|220972446|gb|EED90778.1|,gi|224005933|ref|XP_002291927.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.052	2	1.65e-4	1	1	547
gi|220972844|gb|EED91175.1|,gi|224002793|ref|XP_002291068.1|	chromate transporter, partial [Thalassiosira pseudonana CCMP1335]	0.048	2	1.52e-4	2	2	548
gi|220973160|gb|EED91491.1|,gi|224003425|ref|XP_002291384.1|	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, atpase-like protein, partial [Thalassiosira pseudonana CCMP1335]	0.200	2	9.19e-4	2	2	549
gi|220973290|gb|EED91621.1|,gi|224003685|ref|XP_002291514.1|	serine/threonine dehydratase [Thalassiosira pseudonana CCMP1335]	0.085	2	1.53e-4	1	1	550
gi|220973409|gb|EED91740.1|,gi|224003923|ref|XP_002291633.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.085	2	1.72e-4	2	2	551
gi|220973546|gb|EED91876.1|,gi|224000904|ref|XP_002290124.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.037	2	1.16e-4	1	1	552
gi|220973693|gb|EED92023.1|,gi|224001198|ref|XP_002290271.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.117	2	3.69e-4	1	1	553
gi|220973737|gb|EED92067.1|,gi|224001286|ref|XP_002290315.1|	ypt1-like rab-type small G protein [Thalassiosira pseudonana CCMP1335]	0.085	2	2.51e-4	1	1	554
gi|220973912|gb|EED92242.1|,gi|224001636|ref|XP_002290490.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.035	2	8.15e-5	1	1	555
gi|220974108|gb|EED92438.1|,gi|224002028|ref|XP_002290686.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.078	2	1.72e-4	1	1	556
gi|220974132|gb|EED92462.1|,gi|224002076|ref|XP_002290710.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.048	2	1.09e-4	2	2	557
gi|220974174|gb|EED92504.1|,gi|224002160|ref|XP_002290752.1|	acetyl-coenzyme a synthetase, partial [Thalassiosira pseudonana CCMP1335]	0.042	2	7.84e-5	2	2	558
gi|220974283|gb|EED92613.1|,gi|224002378|ref|XP_002290861.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.028	2	3.55e-5	2	2	559
gi|220974726|gb|EED93055.1|,gi|223999691|ref|XP_002289518.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.028	2	6.32e-5	1	1	560
gi|220974777|gb|EED93106.1|,gi|223999793|ref|XP_002289569.1|	hypothetical protein THAPSDRAFT_26224 [Thalassiosira pseudonana CCMP1335]	0.102	2	1.78e-4	1	1	561
gi|220975172|gb|EED93501.1|,gi|224000583|ref|XP_002289964.1|	the t-complex beta chaperonin-like protein, partial [Thalassiosira pseudonana CCMP1335]	0.086	2	9.83e-5	2	2	562
gi|220975231|gb|EED93560.1|,gi|224000701|ref|XP_002290023.1|	RL13A, ribosomal protein 13A 60S large ribosomal subunit [Thalassiosira pseudonana CCMP1335]	0.164	2	2.51e-4	2	2	563
gi|220975402|gb|EED93730.1|,gi|223997242|ref|XP_002288294.1|	RS15B, ribosomal protein 15B 40S small ribosomal subunit [Thalassiosira pseudonana CCMP1335]	0.075	2	3.44e-4	2	2	564
gi|220975475|gb|EED93803.1|,gi|223997388|ref|XP_002288367.1|	RL17, ribosomal protein 17-like 60S large ribosomal subunit, partial [Thalassiosira pseudonana CCMP1335]	0.193	2	3.14e-4	2	2	565
gi|220976029|gb|EED94357.1|,gi|223998496|ref|XP_002288921.1|	probable isoleucine-trna synthetase [Thalassiosira pseudonana CCMP1335]	0.030	2	4.58e-5	2	2	566
gi|220976132|gb|EED94460.1|,gi|223998702|ref|XP_002289024.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.155	2	2.44e-4	2	2	567
gi|220976273|gb|EED94600.1|,gi|223994947|ref|XP_002287157.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.043	2	1.08e-4	2	2	568
gi|220976293|gb|EED94620.1|,gi|223994987|ref|XP_002287177.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.034	2	1.08e-4	2	2	569
gi|220976310|gb|EED94637.1|,gi|223995021|ref|XP_002287194.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.275	2	3.16e-4	2	2	570
gi|220976386|gb|EED94713.1|,gi|223995173|ref|XP_002287270.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.039	2	1.50e-4	2	2	571
gi|220976438|gb|EED94765.1|,gi|223995277|ref|XP_002287322.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.052	2	1.31e-4	2	2	572
gi|220976583|gb|EED94910.1|,gi|223995587|ref|XP_002287467.1|	2-dehydro-3-deoxyphosphoheptonate aldolase-like protein [Thalassiosira pseudonana CCMP1335]	0.110	2	1.04e-4	2	2	573
gi|220976649|gb|EED94976.1|,gi|223995719|ref|XP_002287533.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.043	2	1.99e-4	2	2	574
gi|220976792|gb|EED95119.1|,gi|223996005|ref|XP_002287676.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.064	2	7.88e-5	2	2	575
gi|220976862|gb|EED95189.1|,gi|223996145|ref|XP_002287746.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.145	2	2.23e-4	2	2	576
gi|220976869|gb|EED95196.1|,gi|223996159|ref|XP_002287753.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.044	2	1.07e-4	1	1	577
gi|220976890|gb|EED95217.1|,gi|223996201|ref|XP_002287774.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.139	2	2.61e-4	1	1	578
gi|220976984|gb|EED95311.1|,gi|223996389|ref|XP_002287868.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.129	2	4.36e-4	1	1	579
gi|220977130|gb|EED95457.1|,gi|223996681|ref|XP_002288014.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.025	2	6.40e-5	1	1	580
gi|220977787|gb|EED96113.1|,gi|223993577|ref|XP_002286472.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.084	2	2.13e-4	1	1	581
gi|220978227|gb|EED96553.1|,gi|223994457|ref|XP_002286912.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.043	2	1.03e-4	1	1	582
gi|223993109|ref|XP_002286238.1|,gi|220977553|gb|EED95879.1|	hypothetical protein THAPSDRAFT_1456 [Thalassiosira pseudonana CCMP1335]	0.062	2	7.63e-5	2	2	583
gi|223993165|ref|XP_002286266.1|,gi|220977581|gb|EED95907.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.104	2	1.05e-4	2	2	584
gi|223993469|ref|XP_002286418.1|,gi|220977733|gb|EED96059.1|	26S proteasome regulatory subunit [Thalassiosira pseudonana CCMP1335]	0.142	2	1.33e-4	2	2	585
gi|223993693|ref|XP_002286530.1|,gi|220977845|gb|EED96171.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.140	2	2.35e-4	1	1	586
gi|223993815|ref|XP_002286591.1|,gi|220977906|gb|EED96232.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.017	2	2.51e-5	2	2	587
gi|223994047|ref|XP_002286707.1|,gi|220978022|gb|EED96348.1|	cysteine synthase [Thalassiosira pseudonana CCMP1335]	0.145	2	1.63e-4	2	2	588
gi|223994089|ref|XP_002286728.1|,gi|220978043|gb|EED96369.1|	aldose-1-epimerase, partial [Thalassiosira pseudonana CCMP1335]	0.165	2	1.81e-4	2	2	589
gi|223994687|ref|XP_002287027.1|,gi|220978342|gb|EED96668.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.105	2	1.61e-4	1	1	590
gi|223995987|ref|XP_002287667.1|,gi|220976783|gb|EED95110.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.063	2	1.59e-4	2	2	591
gi|223997310|ref|XP_002288328.1|,gi|220975436|gb|EED93764.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.091	2	2.08e-4	1	1	592
gi|223997552|ref|XP_002288449.1|,gi|220975557|gb|EED93885.1|	40S ribosomal protein-like protein [Thalassiosira pseudonana CCMP1335]	0.058	2	2.08e-4	1	1	593
gi|223997866|ref|XP_002288606.1|,gi|220975714|gb|EED94042.1|	THAPSDRAFT_32704, partial [Thalassiosira pseudonana CCMP1335],Hypothetical protein THAPSDRAFT_32704, partial [Thalassiosira pseudonana CCMP1335]	0.051	2	1.71e-4	1	1	594
gi|223998258|ref|XP_002288802.1|,gi|220975910|gb|EED94238.1|	nitrate transporter [Thalassiosira pseudonana CCMP1335]	0.041	2	1.05e-4	1	1	595
gi|223999185|ref|XP_002289265.1|,gi|220974473|gb|EED92802.1|	nitrite reductase-ferredoxin dependent, partial [Thalassiosira pseudonana CCMP1335]	0.075	2	9.24e-5	2	2	596
gi|223999607|ref|XP_002289476.1|,gi|220974684|gb|EED93013.1|	coatomer protein subunit beta 1 [Thalassiosira pseudonana CCMP1335]	0.044	2	5.97e-5	2	2	597
gi|223999675|ref|XP_002289510.1|,gi|220974718|gb|EED93047.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.044	2	1.12e-4	1	1	598
gi|223999747|ref|XP_002289546.1|,gi|220974754|gb|EED93083.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.087	2	2.94e-4	1	1	599
gi|224000037|ref|XP_002289691.1|,gi|220974899|gb|EED93228.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.065	2	1.10e-4	1	1	600
gi|224000247|ref|XP_002289796.1|,gi|220975004|gb|EED93333.1|	RS16, ribosomal protein 16 40S small ribosomal subunit [Thalassiosira pseudonana CCMP1335]	0.077	2	3.53e-4	1	1	601
gi|224000307|ref|XP_002289826.1|,gi|220975034|gb|EED93363.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.044	2	1.16e-4	2	2	602
gi|224001494|ref|XP_002290419.1|,gi|220973841|gb|EED92171.1|	histone H2A, partial [Thalassiosira pseudonana CCMP1335]	0.112	2	4.04e-4	1	0	603
gi|224001578|ref|XP_002290461.1|,gi|220973883|gb|EED92213.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.016	2	4.75e-5	1	1	604
gi|224001730|ref|XP_002290537.1|,gi|220973959|gb|EED92289.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.079	2	1.18e-4	2	2	605
gi|224001930|ref|XP_002290637.1|,gi|220974059|gb|EED92389.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.029	2	1.22e-4	2	2	606
gi|224002675|ref|XP_002291009.1|,gi|220972785|gb|EED91116.1|	RL22, ribosomal protein 22 60S large ribosomal subunit [Thalassiosira pseudonana CCMP1335]	0.172	2	4.14e-4	2	2	607
gi|224003407|ref|XP_002291375.1|,gi|220973151|gb|EED91482.1|	GTP binding protein [Thalassiosira pseudonana CCMP1335]	0.058	2	1.39e-4	1	1	608
gi|224003771|ref|XP_002291557.1|,gi|220973333|gb|EED91664.1|	3-ketoacyl-coa thiolase, mitochondrial [Thalassiosira pseudonana CCMP1335]	0.162	2	1.28e-4	2	2	609
gi|224005835|ref|XP_002291878.1|,gi|220972397|gb|EED90729.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.167	2	3.66e-4	2	2	610
gi|224005919|ref|XP_002291920.1|,gi|220972439|gb|EED90771.1|	triose phosphate/phosphate translocator [Thalassiosira pseudonana CCMP1335]	0.057	2	1.37e-4	1	1	611
gi|224015291|ref|XP_002297303.1|,gi|220968048|gb|EED86405.1|	hypothetical protein THAPSDRAFT_bd1154 [Thalassiosira pseudonana CCMP1335]	0.062	2	1.49e-4	1	1	611
gi|224006027|ref|XP_002291974.1|,gi|220972493|gb|EED90825.1|	hypothetical protein THAPSDRAFT_35934 [Thalassiosira pseudonana CCMP1335]	0.241	2	3.80e-4	2	2	612
gi|224006530|ref|XP_002292225.1|,gi|220971867|gb|EED90200.1|	glycine decarboxylase t-protein [Thalassiosira pseudonana CCMP1335]	0.069	2	1.21e-4	2	2	613
gi|224006540|ref|XP_002292230.1|,gi|220971872|gb|EED90205.1|	eukaryotic translation initiation factor 2 alpha subunit [Thalassiosira pseudonana CCMP1335]	0.047	2	1.50e-4	1	1	614
gi|224007537|ref|XP_002292728.1|,gi|220971590|gb|EED89924.1|	heat shock protein, partial [Thalassiosira pseudonana CCMP1335]	0.029	2	5.82e-5	1	1	615
gi|224008144|ref|XP_002293031.1|,gi|220971157|gb|EED89492.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.141	2	1.61e-4	2	2	616
gi|224008404|ref|XP_002293161.1|,gi|220971287|gb|EED89622.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.110	2	1.24e-4	2	2	617
gi|224008466|ref|XP_002293192.1|,gi|220971318|gb|EED89653.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.026	2	5.46e-5	1	1	618
gi|224008689|ref|XP_002293303.1|,gi|220970703|gb|EED89039.1|	eukaryotic translation initiation factor 6 [Thalassiosira pseudonana CCMP1335]	0.094	2	1.98e-4	1	1	619
gi|224008795|ref|XP_002293356.1|,gi|220970756|gb|EED89092.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.019	2	5.45e-5	2	2	620
