Protein(s)	Protein Description(s)	Sequence Coverage	PSMs	NSAF	Distinct Peptides	Unique Peptides	Protein Group Number
gi|220978350|gb|EED96676.1|,gi|223994703|ref|XP_002287035.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.157	2	3.98e-4	1	1	509
gi|220978363|gb|EED96689.1|,gi|223994729|ref|XP_002287048.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.101	2	3.54e-4	1	1	510
gi|223992531|ref|XP_002285949.1|,gi|220977264|gb|EED95590.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.080	2	1.58e-4	2	2	511
gi|223992801|ref|XP_002286084.1|,gi|220977399|gb|EED95725.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.043	2	1.93e-4	1	1	512
gi|223993013|ref|XP_002286190.1|,gi|220977505|gb|EED95831.1|	aspartate aminotransferase [Thalassiosira pseudonana CCMP1335]	0.046	2	1.52e-4	1	1	513
gi|223993165|ref|XP_002286266.1|,gi|220977581|gb|EED95907.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.058	2	1.32e-4	1	1	514
gi|223994021|ref|XP_002286694.1|,gi|220978009|gb|EED96335.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.047	2	1.58e-4	1	1	515
gi|223994737|ref|XP_002287052.1|,gi|220978367|gb|EED96693.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.059	2	1.56e-4	1	1	516
gi|223994923|ref|XP_002287145.1|,gi|220976261|gb|EED94588.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.056	2	1.47e-4	1	1	517
gi|223994985|ref|XP_002287176.1|,gi|220976292|gb|EED94619.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.066	2	1.62e-4	1	1	518
gi|223995135|ref|XP_002287251.1|,gi|220976367|gb|EED94694.1|	fucoxanthin chlorophyll a/c light-harvesting protein [Thalassiosira pseudonana CCMP1335]	0.135	2	2.51e-4	2	2	519
gi|223995193|ref|XP_002287280.1|,gi|220976396|gb|EED94723.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.013	2	5.29e-5	2	2	520
gi|223995707|ref|XP_002287527.1|,gi|220976643|gb|EED94970.1|	probable RabGDI [Thalassiosira pseudonana CCMP1335]	0.049	2	1.42e-4	1	1	521
gi|223996511|ref|XP_002287929.1|,gi|220977045|gb|EED95372.1|	spermidine synthase [Thalassiosira pseudonana CCMP1335]	0.012	2	6.53e-5	1	1	522
gi|223996791|ref|XP_002288069.1|,gi|220977185|gb|EED95512.1|	methylenetetrahydrofolate reductase [Thalassiosira pseudonana CCMP1335]	0.031	2	1.65e-4	2	2	523
gi|223996944|ref|XP_002288145.1|,gi|220975253|gb|EED93581.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.015	2	5.61e-5	1	1	524
gi|223997634|ref|XP_002288490.1|,gi|220975598|gb|EED93926.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.061	2	1.44e-4	2	2	525
gi|223997840|ref|XP_002288593.1|,gi|220975701|gb|EED94029.1|	ABC transporter [Thalassiosira pseudonana CCMP1335]	0.012	2	4.34e-5	1	1	526
gi|223998170|ref|XP_002288758.1|,gi|220975866|gb|EED94194.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.165	2	4.99e-4	2	2	527
gi|223998332|ref|XP_002288839.1|,gi|220975947|gb|EED94275.1|	RT15, ribosomal protein 15 mitochondrial small ribosomal subunit, partial [Thalassiosira pseudonana CCMP1335]	0.211	2	7.04e-4	2	2	528
gi|223998466|ref|XP_002288906.1|,gi|220976014|gb|EED94342.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.033	2	7.77e-5	2	2	529
gi|223998973|ref|XP_002289159.1|,gi|220974367|gb|EED92696.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.393	2	7.54e-4	2	2	530
gi|223998987|ref|XP_002289166.1|,gi|220974374|gb|EED92703.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.041	2	1.31e-4	2	2	531
gi|223999367|ref|XP_002289356.1|,gi|220974564|gb|EED92893.1|	phosphomannomutase [Thalassiosira pseudonana CCMP1335]	0.072	2	2.54e-4	2	2	532
gi|223999453|ref|XP_002289399.1|,gi|220974607|gb|EED92936.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.164	2	5.46e-4	1	1	533
gi|224000505|ref|XP_002289925.1|,gi|220975133|gb|EED93462.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.051	2	1.89e-4	1	1	534
gi|224000820|ref|XP_002290082.1|,gi|220973504|gb|EED91834.1|	hypothetical protein THAPSDRAFT_22570 [Thalassiosira pseudonana CCMP1335]	0.053	2	1.52e-4	1	1	535
gi|224000868|ref|XP_002290106.1|,gi|220973528|gb|EED91858.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.098	2	3.26e-4	1	1	536
gi|224000906|ref|XP_002290125.1|,gi|220973547|gb|EED91877.1|	26S proteasome regulatory subunit RPN1 2 [Thalassiosira pseudonana CCMP1335]	0.017	2	7.01e-5	1	1	537
gi|224001546|ref|XP_002290445.1|,gi|220973867|gb|EED92197.1|	D-3-phosphoglycerate dehydrogenase [Thalassiosira pseudonana CCMP1335]	0.025	2	1.32e-4	1	0	538
gi|224001814|ref|XP_002290579.1|,gi|220974001|gb|EED92331.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.023	2	9.76e-5	1	1	539
gi|224001992|ref|XP_002290668.1|,gi|220974090|gb|EED92420.1|	v-type h-atpase [Thalassiosira pseudonana CCMP1335]	0.022	2	7.79e-5	1	1	540
gi|224002158|ref|XP_002290751.1|,gi|220974173|gb|EED92503.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.149	2	7.28e-4	1	1	541
gi|224002202|ref|XP_002290773.1|,gi|220974195|gb|EED92525.1|	hypothetical protein THAPSDRAFT_262575, partial [Thalassiosira pseudonana CCMP1335]	0.043	2	1.95e-4	1	1	542
gi|224002440|ref|XP_002290892.1|,gi|220974314|gb|EED92644.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.014	2	5.71e-5	2	2	543
gi|224002675|ref|XP_002291009.1|,gi|220972785|gb|EED91116.1|	RL22, ribosomal protein 22 60S large ribosomal subunit [Thalassiosira pseudonana CCMP1335]	0.172	2	5.19e-4	1	1	544
gi|224002777|ref|XP_002291060.1|,gi|220972836|gb|EED91167.1|	t-complex chaperonin protein, epsilon subunit [Thalassiosira pseudonana CCMP1335]	0.053	2	1.17e-4	1	1	545
gi|224003355|ref|XP_002291349.1|,gi|220973125|gb|EED91456.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.021	2	1.63e-4	2	2	546
gi|224003359|ref|XP_002291351.1|,gi|220973127|gb|EED91458.1|	hypothetical protein THAPSDRAFT_508 [Thalassiosira pseudonana CCMP1335]	0.052	2	1.38e-4	2	2	547
gi|224003463|ref|XP_002291403.1|,gi|220973179|gb|EED91510.1|	L7Ae, ribosomal protein 7Ae 60S large ribosomal subunit [Thalassiosira pseudonana CCMP1335]	0.179	2	5.15e-4	1	1	548
gi|224003771|ref|XP_002291557.1|,gi|220973333|gb|EED91664.1|	3-ketoacyl-coa thiolase, mitochondrial [Thalassiosira pseudonana CCMP1335]	0.083	2	1.60e-4	1	1	549
gi|224003801|ref|XP_002291572.1|,gi|220973348|gb|EED91679.1|	dihydrolipamide s-acetyltransferase [Thalassiosira pseudonana CCMP1335]	0.045	2	1.49e-4	2	2	550
gi|224004072|ref|XP_002295687.1|,gi|209585719|gb|ACI64404.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.096	2	2.44e-4	1	1	551
gi|224005132|ref|XP_002296217.1|,gi|209586249|gb|ACI64934.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.051	2	1.15e-4	1	1	552
gi|224005244|ref|XP_002296273.1|,gi|209586305|gb|ACI64990.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.091	2	3.60e-4	2	2	553
gi|224005256|ref|XP_002296279.1|,gi|209586311|gb|ACI64996.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.023	2	4.96e-5	2	2	554
gi|224005901|ref|XP_002291911.1|,gi|220972430|gb|EED90762.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.066	2	1.30e-4	1	1	555
gi|224006027|ref|XP_002291974.1|,gi|220972493|gb|EED90825.1|	hypothetical protein THAPSDRAFT_35934 [Thalassiosira pseudonana CCMP1335]	0.308	2	4.76e-4	2	2	556
gi|224006293|ref|XP_002292107.1|,gi|220972626|gb|EED90958.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.165	2	3.37e-4	2	2	557
gi|224006325|ref|XP_002292123.1|,gi|220972642|gb|EED90974.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.096	2	5.51e-4	2	2	558
gi|224006804|ref|XP_002292362.1|,gi|220972004|gb|EED90337.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.032	2	5.78e-5	2	2	559
gi|224007283|ref|XP_002292601.1|,gi|220971463|gb|EED89797.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.064	2	1.35e-4	2	2	560
gi|224008602|ref|XP_002293260.1|,gi|220971386|gb|EED89721.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.038	2	1.74e-4	1	1	561
gi|224008654|ref|XP_002293286.1|,gi|220971412|gb|EED89747.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.047	2	1.47e-4	1	1	562
gi|224008911|ref|XP_002293414.1|,gi|220970814|gb|EED89150.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.078	2	9.90e-5	2	2	563
gi|224009484|ref|XP_002293700.1|,gi|220970372|gb|EED88709.1|	hypothetical protein THAPSDRAFT_42326 [Thalassiosira pseudonana CCMP1335]	0.071	2	1.04e-4	2	2	564
gi|224009566|ref|XP_002293741.1|,gi|220970413|gb|EED88750.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.017	2	5.81e-5	1	1	565
gi|224009574|ref|XP_002293745.1|,gi|220970417|gb|EED88754.1|	tom40-like protein, partial [Thalassiosira pseudonana CCMP1335]	0.105	2	2.22e-4	1	1	566
gi|224010068|ref|XP_002293992.1|,gi|220970664|gb|EED89001.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.124	2	2.92e-4	2	2	567
gi|224010070|ref|XP_002293993.1|,gi|220970665|gb|EED89002.1|	serine hydroxymethyltransferase [Thalassiosira pseudonana CCMP1335]	0.038	2	1.33e-4	2	2	568
gi|224010579|ref|XP_002294247.1|,gi|220970264|gb|EED88602.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.025	2	1.12e-4	2	2	569
gi|220970285|gb|EED88623.1|,gi|224010621|ref|XP_002294268.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.025	2	1.12e-4	2	2	569
gi|224010633|ref|XP_002294274.1|,gi|220970291|gb|EED88629.1|	hypothetical protein THAPSDRAFT_10233 [Thalassiosira pseudonana CCMP1335]	0.076	2	9.13e-5	2	2	570
gi|224010854|ref|XP_002294384.1|,gi|220969879|gb|EED88218.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.047	2	9.54e-5	1	1	571
gi|224011241|ref|XP_002295395.1|,gi|209583426|gb|ACI64112.1|	RL5, ribosomal protein 5, 60S large ribosomal subunit [Thalassiosira pseudonana CCMP1335]	0.078	2	2.07e-4	2	2	572
gi|224012942|ref|XP_002295123.1|,gi|220969085|gb|EED87427.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.033	2	8.70e-5	1	1	573
gi|224013870|ref|XP_002296599.1|,gi|220968951|gb|EED87295.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.024	2	5.33e-5	1	1	574
gi|224013957|ref|XP_002296642.1|,gi|220968692|gb|EED87037.1|	hypothetical protein THAPSDRAFT_24399 [Thalassiosira pseudonana CCMP1335]	0.084	2	1.27e-4	2	2	575
gi|224014413|ref|XP_002296869.1|,gi|220968506|gb|EED86853.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.104	2	4.11e-4	1	1	576
gi|224014576|ref|XP_002296950.1|,gi|220968330|gb|EED86678.1|	glucose-6-phosphate isomerase [Thalassiosira pseudonana CCMP1335]	0.079	2	1.14e-4	2	2	577
gi|224015147|ref|XP_002297234.1|,gi|220968113|gb|EED86464.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.124	2	3.40e-4	1	1	578
gi|224015252|ref|XP_002297284.1|,gi|220968078|gb|EED86434.1|	hypothetical protein THAPSDRAFT_bd1766 [Thalassiosira pseudonana CCMP1335]	0.073	2	1.54e-4	2	2	579
gi|224015364|ref|XP_002297338.1|,gi|220968006|gb|EED86366.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.044	2	1.46e-4	1	1	580
gi|224015815|ref|XP_002297555.1|,gi|220967763|gb|EED86140.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.133	2	3.52e-4	2	2	581
gi|817090722|gb|AKF17965.1|	PSII protein D1, partial (chloroplast) [Thalassiosira pseudonana]	0.080	2	2.11e-4	2	2	581
gi|118411180|ref|YP_874574.1|,gi|167011880|sp|A0T0W2.1|PSBA_THAPS,gi|118411226|ref|YP_874620.1|,gi|2050584540|gb|QWM93081.1|,gi|2050584494|gb|QWM93035.1|,gi|116739927|gb|ABK20797.1|,gi|116739973|gb|ABK20843.1|	photosystem II protein D1 (chloroplast) [Thalassiosira pseudonana],RecName: Full=Photosystem II protein D1; Short=PSII D1 protein; AltName: Full=Photosystem II Q(B) protein; Flags: Precursor,D1 reaction center protein of photosystem II (chloroplast) [Thalassiosira pseudonana],photosystem II reaction center protein D1 (chloroplast) [Thalassiosira pseudonana]	0.067	2	1.76e-4	2	2	581
gi|2599405837|pdb|8IWH|a,gi|2599405792|pdb|8IWH|A	Chain a, Photosystem II protein D1,Chain A, Photosystem II protein D1	0.072	2	1.90e-4	2	2	581
gi|2599405854|pdb|8J0D|3,gi|2599405832|pdb|8IWH|3	Chain 3, Fucoxanthin chl a/c protein, lhca clade	0.127	2	2.88e-4	1	1	582
gi|223995387|ref|XP_002287377.1|,gi|220976493|gb|EED94820.1|	fucoxanthin chl a/c protein, lhca clade [Thalassiosira pseudonana CCMP1335]	0.112	2	2.53e-4	1	1	582
gi|306531018|sp|B8BVB6.1|ARGJ_THAPS,gi|223996635|ref|XP_002287991.1|,gi|220977107|gb|EED95434.1|	RecName: Full=Arginine biosynthesis bifunctional protein ArgJ, mitochondrial; Includes: RecName: Full=Glutamate N-acetyltransferase; Short=GAT; AltName: Full=Ornithine acetyltransferase; Short=OATase; AltName: Full=Ornithine transacetylase; Includes: RecName: Full=Amino-acid acetyltransferase; AltName: Full=N-acetylglutamate synthase; Short=AGS; Contains: RecName: Full=Arginine biosynthesis bifunctional protein ArgJ alpha chain; Contains: RecName: Full=Arginine biosynthesis bifunctional protein ArgJ beta chain; Flags: Precursor,predicted protein [Thalassiosira pseudonana CCMP1335]	0.078	2	1.30e-4	2	2	583
gi|4093213|gb|AAC99783.1|	ribulose-1,5-carboxylase/oxygenase large subunit, partial (chloroplast) [Thalassiosira pseudonana]	0.167	2	3.91e-4	2	1	584
gi|74325195|ref|YP_316615.1|,gi|74100261|gb|AAZ99422.1|	NADH dehydrogenase subunit 11 (mitochondrion) [Thalassiosira pseudonana]	0.021	2	8.46e-5	2	2	585
gi|2050584400|gb|QWM92942.1|	NADH dehydrogenase subunit 11 (mitochondrion) [Thalassiosira pseudonana]	0.023	2	9.07e-5	2	2	585
AAZ26126.1,WP_011041182.1	TPR domain protein [Colwellia psychrerythraea 34H],XrtA/PEP-CTERM system TPR-repeat protein PrsT [Colwellia psychrerythraea]	0.008	1	3.46e-5	1	1	586
AAZ27350.1,WP_011041456.1,CAY34444.1	GTP-binding protein TypA [Colwellia psychrerythraea 34H],translational GTPase TypA [Colwellia psychrerythraea],unnamed protein product [Colwellia psychrerythraea 34H]	0.030	1	5.23e-5	1	1	587
AAZ28608.1,WP_011045516.1	hypothetical protein CPS_4797 [Colwellia psychrerythraea 34H],dienelactone hydrolase family protein [Colwellia psychrerythraea]	0.114	1	1.07e-4	1	1	588
AAZ28710.1,WP_011042540.1	TonB-dependent receptor [Colwellia psychrerythraea 34H],MULTISPECIES: TonB-dependent receptor plug domain-containing protein [Colwellia]	0.011	1	3.88e-5	1	1	589
PRTC-peptide|YDR432W	NPL3 SGDID:S000002840, Chr IV from 1328783-1330027, Genome Release 64-1-1, Verified ORF, "RNA-binding protein that promotes elongation, regulates termination, and carries poly(A) mRNA from nucleus to cytoplasm; required for pre-mRNA splicing; dissociation from mRNAs promoted by Mtr10p; phosphorylated by Sky1p in the cytoplasm"	0.053	1	7.65e-5	1	1	590
gi|125987528|sp|A0T0Q5.1|RK11_THAPS,gi|116739870|gb|ABK20740.1|,gi|118411123|ref|YP_874517.1|,gi|2050584456|gb|QWM92997.1|	RecName: Full=Large ribosomal subunit protein uL11c; AltName: Full=50S ribosomal protein L11, chloroplastic,50S ribosomal protein L11 (chloroplast) [Thalassiosira pseudonana],ribosomal protein L11 (chloroplast) [Thalassiosira pseudonana]	0.170	1	2.25e-4	1	1	591
gi|125987679|sp|A0T0Z2.1|RR13_THAPS,gi|2050584510|gb|QWM93051.1|,gi|116739957|gb|ABK20827.1|,gi|118411210|ref|YP_874604.1|	RecName: Full=Small ribosomal subunit protein uS13c; AltName: Full=30S ribosomal protein S13, chloroplastic,ribosomal protein S13 (chloroplast) [Thalassiosira pseudonana],30S ribosomal protein S13 (chloroplast) [Thalassiosira pseudonana]	0.122	1	2.57e-4	1	1	592
gi|18999435|gb|AAH24292.1|,gi|27503816|gb|AAH42132.1|	(CONTAMINANT) Keratin 5 [Homo sapiens]	0.020	1	5.37e-5	1	1	593
gi|21961227|gb|AAH34535.1|	(CONTAMINANT) Keratin 6B [Homo sapiens]	0.021	1	5.61e-5	1	1	593
gi|2050584514|gb|QWM93055.1|	ribosomal protein L18 (chloroplast) [Thalassiosira pseudonana]	0.119	1	2.35e-4	1	1	594
gi|116739953|gb|ABK20823.1|,gi|125987543|sp|A0T0Y8.1|RK18_THAPS,gi|118411206|ref|YP_874600.1|	50S ribosomal protein L18 (chloroplast) [Thalassiosira pseudonana],RecName: Full=Large ribosomal subunit protein uL18c; AltName: Full=50S ribosomal protein L18, chloroplastic,ribosomal protein L18 (chloroplast) [Thalassiosira pseudonana]	0.119	1	2.35e-4	1	1	594
gi|209583499|gb|ACI64185.1|,gi|224011387|ref|XP_002295468.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.072	1	1.20e-4	1	1	595
gi|209583509|gb|ACI64195.1|,gi|224011407|ref|XP_002295478.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.048	1	9.54e-5	1	1	596
gi|209585754|gb|ACI64439.1|,gi|224004142|ref|XP_002295722.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335],predicted protein [Thalassiosira pseudonana CCMP1335]	0.028	1	5.59e-5	1	1	597
gi|209585801|gb|ACI64486.1|,gi|224004236|ref|XP_002295769.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.035	1	4.24e-5	1	1	598
gi|209585843|gb|ACI64528.1|,gi|224004320|ref|XP_002295811.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.200	1	2.18e-4	1	1	599
gi|209585856|gb|ACI64541.1|,gi|224004346|ref|XP_002295824.1|	WD-40 repeat containing protein [Thalassiosira pseudonana CCMP1335]	0.083	1	8.72e-5	1	1	600
gi|209585861|gb|ACI64546.1|,gi|224004356|ref|XP_002295829.1|	chloroplast protein Cpn21 in A-like protein, partial [Thalassiosira pseudonana CCMP1335]	0.167	1	3.52e-4	1	1	601
gi|209585898|gb|ACI64583.1|,gi|224004430|ref|XP_002295866.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.065	1	1.15e-4	1	1	602
gi|209585948|gb|ACI64633.1|,gi|224004530|ref|XP_002295916.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.040	1	6.65e-5	1	1	603
gi|209585986|gb|ACI64671.1|,gi|224004606|ref|XP_002295954.1|	triose phosphate isomerase [Thalassiosira pseudonana CCMP1335]	0.064	1	1.13e-4	1	1	604
gi|209586040|gb|ACI64725.1|,gi|224004714|ref|XP_002296008.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.015	1	3.11e-5	1	1	605
gi|209586082|gb|ACI64767.1|,gi|224004798|ref|XP_002296050.1|	possibly a phosphatase from the CbbY protein family [Thalassiosira pseudonana CCMP1335]	0.055	1	1.16e-4	1	1	606
gi|209586094|gb|ACI64779.1|,gi|224004822|ref|XP_002296062.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.059	1	8.97e-5	1	1	607
gi|209586172|gb|ACI64857.1|,gi|224004978|ref|XP_002296140.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.072	1	8.49e-5	1	1	608
gi|220967855|gb|EED86228.1|,gi|224015679|ref|XP_002297489.1|	hypothetical protein THAPSDRAFT_bd1542 [Thalassiosira pseudonana CCMP1335]	0.020	1	3.18e-5	1	1	609
gi|220968161|gb|EED86511.1|,gi|224015050|ref|XP_002297186.1|	cytochrome c1 [Thalassiosira pseudonana CCMP1335]	0.061	1	1.14e-4	1	1	610
gi|220968328|gb|EED86676.1|,gi|224014572|ref|XP_002296948.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.028	1	4.89e-5	1	1	611
gi|220968517|gb|EED86864.1|,gi|224014435|ref|XP_002296880.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.028	1	3.69e-5	1	1	612
gi|220968738|gb|EED87082.1|,gi|224013444|ref|XP_002296386.1|	26S proteasome regulatory subunit Rpn2 26S subunit, non-atpase [Thalassiosira pseudonana CCMP1335]	0.019	1	2.80e-5	1	1	613
gi|220969160|gb|EED87502.1|,gi|224013092|ref|XP_002295198.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.040	1	8.54e-5	1	1	614
gi|220969424|gb|EED87765.1|,gi|224012665|ref|XP_002294985.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.064	1	1.20e-4	1	1	615
gi|220969553|gb|EED87894.1|,gi|224012923|ref|XP_002295114.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.056	1	1.04e-4	1	1	616
gi|220969577|gb|EED87917.1|,gi|224011808|ref|XP_002294557.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335],predicted protein [Thalassiosira pseudonana CCMP1335]	0.054	1	9.51e-5	1	1	617
gi|220969710|gb|EED88050.1|,gi|224012074|ref|XP_002294690.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.026	1	5.24e-5	1	1	618
gi|220969727|gb|EED88067.1|,gi|224012108|ref|XP_002294707.1|	hypothetical protein THAPSDRAFT_38460, partial [Thalassiosira pseudonana CCMP1335]	0.141	1	2.03e-4	1	1	619
gi|220969811|gb|EED88151.1|,gi|224012276|ref|XP_002294791.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.015	1	3.87e-5	1	1	620
gi|220969827|gb|EED88166.1|,gi|224010750|ref|XP_002294332.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.096	1	1.01e-4	1	1	621
gi|224010978|ref|XP_002294446.1|,gi|220969941|gb|EED88280.1|	WD40-repeat protein [Thalassiosira pseudonana CCMP1335]	0.072	1	7.65e-5	1	1	621
gi|220969888|gb|EED88227.1|,gi|224010872|ref|XP_002294393.1|	t-complex protein 1 zeta subunit [Thalassiosira pseudonana CCMP1335]	0.029	1	5.78e-5	1	1	622
gi|220969904|gb|EED88243.1|,gi|224010904|ref|XP_002294409.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.046	1	7.21e-5	1	1	623
gi|220969937|gb|EED88276.1|,gi|224010970|ref|XP_002294442.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.052	1	1.02e-4	1	1	624
gi|220970017|gb|EED88356.1|,gi|224011130|ref|XP_002294522.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.182	1	4.80e-4	1	1	625
gi|220970134|gb|EED88472.1|,gi|224010319|ref|XP_002294117.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.094	1	1.56e-4	1	1	626
gi|220970155|gb|EED88493.1|,gi|224010361|ref|XP_002294138.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.122	1	2.75e-4	1	1	627
gi|220970175|gb|EED88513.1|,gi|224010401|ref|XP_002294158.1|	nadh-ubiquinone oxidoreductase, partial [Thalassiosira pseudonana CCMP1335]	0.066	1	9.93e-5	1	1	628
gi|220970245|gb|EED88583.1|,gi|224010541|ref|XP_002294228.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.089	1	1.57e-4	1	1	629
gi|220970316|gb|EED88654.1|,gi|224010683|ref|XP_002294299.1|	v-type H+ transporting ATPase, partial [Thalassiosira pseudonana CCMP1335]	0.214	1	2.83e-4	1	1	630
gi|220970333|gb|EED88671.1|,gi|224010717|ref|XP_002294316.1|	hypothetical protein THAPSDRAFT_269858 [Thalassiosira pseudonana CCMP1335]	0.029	1	5.71e-5	1	1	631
gi|220970383|gb|EED88720.1|,gi|224009506|ref|XP_002293711.1|	vacuolar proton pump D subunit [Thalassiosira pseudonana CCMP1335]	0.047	1	8.27e-5	1	1	632
gi|220970480|gb|EED88817.1|,gi|224009700|ref|XP_002293808.1|	proteasome subunit alpha type 5 [Thalassiosira pseudonana CCMP1335]	0.143	1	1.30e-4	1	1	633
gi|220970482|gb|EED88819.1|,gi|224009704|ref|XP_002293810.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.079	1	1.32e-4	1	1	634
gi|220970552|gb|EED88889.1|,gi|224009844|ref|XP_002293880.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.103	1	2.73e-4	1	1	635
gi|220970569|gb|EED88906.1|,gi|224009878|ref|XP_002293897.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.026	1	3.85e-5	1	1	636
gi|220970601|gb|EED88938.1|,gi|224009942|ref|XP_002293929.1|	t-complex protein 1 alpha subunit chaperonin-like protein, partial [Thalassiosira pseudonana CCMP1335]	0.036	1	5.78e-5	1	1	637
gi|220970758|gb|EED89094.1|,gi|224008799|ref|XP_002293358.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.059	1	1.17e-4	1	1	638
gi|220970905|gb|EED89241.1|,gi|224009093|ref|XP_002293505.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.027	1	6.07e-5	1	1	639
gi|220971016|gb|EED89352.1|,gi|224009315|ref|XP_002293616.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.068	1	1.20e-4	1	1	640
gi|220971049|gb|EED89385.1|,gi|224009381|ref|XP_002293649.1|	RNA helicase [Thalassiosira pseudonana CCMP1335]	0.031	1	4.40e-5	1	1	641
gi|220971387|gb|EED89722.1|,gi|224008604|ref|XP_002293261.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.057	1	9.07e-5	1	1	642
gi|220971445|gb|EED89779.1|,gi|224007247|ref|XP_002292583.1|	catalytic subunit of clp protease [Thalassiosira pseudonana CCMP1335]	0.050	1	1.58e-4	1	1	643
gi|220971683|gb|EED90017.1|,gi|224007723|ref|XP_002292821.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.033	1	3.49e-5	1	1	644
gi|220971721|gb|EED90055.1|,gi|224007799|ref|XP_002292859.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.043	1	7.94e-5	1	1	645
