Protein(s)	Protein Description(s)	Sequence Coverage	PSMs	NSAF	Distinct Peptides	Unique Peptides	Protein Group Number
AAZ26977.1,WP_011043033.1	citrate synthase I [Colwellia psychrerythraea 34H],MULTISPECIES: citrate synthase [Colwellia]	0.666	154	0.002	37	37	107
WP_011044318.1,sp|Q47Y88.1|RL25_COLP3,AAZ26147.1	MULTISPECIES: 50S ribosomal protein L25/general stress protein Ctc [Colwellia],RecName: Full=Large ribosomal subunit protein bL25; AltName: Full=50S ribosomal protein L25; AltName: Full=General stress protein CTC,ribosomal 5S rRNA E-loop binding protein Ctc/L25/TL5 [Colwellia psychrerythraea 34H]	0.754	154	0.003	16	16	108
WP_011043783.1,AAZ26606.1,sp|Q47ZS5.1|SYFB_COLP3	phenylalanine--tRNA ligase subunit beta [Colwellia psychrerythraea],phenylalanyl-tRNA synthetase, beta subunit [Colwellia psychrerythraea 34H],RecName: Full=Phenylalanine--tRNA ligase beta subunit; AltName: Full=Phenylalanyl-tRNA synthetase beta subunit; Short=PheRS	0.634	153	8.10e-4	45	45	109
WP_011044870.1,CBL85428.1,sp|Q47WN3.1|RECA_COLP3,AAZ25774.1	MULTISPECIES: recombinase RecA [Colwellia],unnamed protein product [Colwellia psychrerythraea 34H],RecName: Full=Protein RecA; AltName: Full=Recombinase A,recA protein [Colwellia psychrerythraea 34H]	0.696	153	0.002	31	31	110
WP_011044972.1,sp|Q47WD1.1|GUAA_COLP3,AAZ25415.1	MULTISPECIES: glutamine-hydrolyzing GMP synthase [Colwellia],RecName: Full=GMP synthase [glutamine-hydrolyzing]; AltName: Full=GMP synthetase; AltName: Full=Glutamine amidotransferase,GMP synthase [Colwellia psychrerythraea 34H]	0.901	152	0.001	39	39	111
AAZ27611.1,sp|Q47UW3.1|EFG2_COLP3,WP_011045490.1	translation elongation factor G [Colwellia psychrerythraea 34H],RecName: Full=Elongation factor G 2; Short=EF-G 2,MULTISPECIES: elongation factor G [Colwellia]	0.625	151	9.23e-4	46	45	112
CBC07422.1,CAW72667.1,CBC14135.1,CAW37813.1,WP_011043037.1,CAW41853.1,CBC03685.1,CBC81018.1,CAW47798.1,CAW65190.1,CBC48868.1,CAW81304.1,CBC63811.1,AAZ24901.1	unnamed protein product [Colwellia psychrerythraea 34H],MULTISPECIES: succinate dehydrogenase iron-sulfur subunit [Colwellia],succinate dehydrogenase, iron-sulfur protein [Colwellia psychrerythraea 34H]	0.991	151	0.003	28	28	113
WP_011044818.1,sp|Q47WT5.1|SYK_COLP3,AAZ26689.1	MULTISPECIES: lysine--tRNA ligase [Colwellia],RecName: Full=Lysine--tRNA ligase; AltName: Full=Lysyl-tRNA synthetase; Short=LysRS,lysyl-tRNA synthetase [Colwellia psychrerythraea 34H]	0.676	151	0.001	42	42	114
sp|Q488Y0.1|ASTD_COLP3,AAZ28301.1,WP_011041484.1	RecName: Full=N-succinylglutamate 5-semialdehyde dehydrogenase; AltName: Full=Succinylglutamic semialdehyde dehydrogenase; Short=SGSD,succinylglutamic semialdehyde dehydrogenase [Colwellia psychrerythraea 34H],succinylglutamate-semialdehyde dehydrogenase [Colwellia psychrerythraea]	0.669	151	0.001	30	30	115
AAZ26880.1,WP_011041298.1,CAY37827.1	FKBP-type peptidyl-prolyl cis-trans isomerase FkpA [Colwellia psychrerythraea 34H],MULTISPECIES: FKBP-type peptidyl-prolyl cis-trans isomerase [Colwellia],unnamed protein product [Colwellia psychrerythraea 34H]	0.769	150	0.003	35	35	116
WP_011041923.1,AAZ27357.1	NADH:ubiquinone reductase (Na(+)-transporting) subunit F [Colwellia psychrerythraea],NADH:ubiquinone oxidoreductase, Na(+)-translocating, F subunit [Colwellia psychrerythraea 34H]	0.617	150	0.002	32	32	117
WP_011043400.1,sp|Q481G3.1|SYN_COLP3,AAZ27879.1	MULTISPECIES: asparagine--tRNA ligase [Colwellia],RecName: Full=Asparagine--tRNA ligase; AltName: Full=Asparaginyl-tRNA synthetase; Short=AsnRS,asparaginyl-tRNA synthetase [Colwellia psychrerythraea 34H]	0.655	149	0.001	34	33	118
sp|Q488Z4.1|RL15_COLP3,WP_011041470.1,AAZ26195.1	RecName: Full=Large ribosomal subunit protein uL15; AltName: Full=50S ribosomal protein L15,MULTISPECIES: 50S ribosomal protein L15 [Colwellia],ribosomal protein L15 [Colwellia psychrerythraea 34H]	0.729	148	0.004	18	18	119
WP_011042287.1,AAZ25056.1	aldehyde dehydrogenase (NADP(+)) [Colwellia psychrerythraea],fatty aldehyde dehydrogenase [Colwellia psychrerythraea 34H]	0.749	147	0.001	30	30	120
WP_011044802.1,sp|Q47WV1.1|RL19_COLP3,AAZ27520.1	MULTISPECIES: 50S ribosomal protein L19 [Colwellia],RecName: Full=Large ribosomal subunit protein bL19; AltName: Full=50S ribosomal protein L19,ribosomal protein L19 [Colwellia psychrerythraea 34H]	0.726	147	0.005	17	17	121
WP_011044533.1,AAZ24392.1	SurA N-terminal domain-containing protein [Colwellia psychrerythraea],peptidyl-prolyl cis-trans isomerase D [Colwellia psychrerythraea 34H]	0.524	146	9.77e-4	36	36	122
WP_011041413.1,AAZ28762.1,sp|Q489F4.1|PUR9_COLP3	bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase [Colwellia psychrerythraea],phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase [Colwellia psychrerythraea 34H],RecName: Full=Bifunctional purine biosynthesis protein PurH; Includes: RecName: Full=Phosphoribosylaminoimidazolecarboxamide formyltransferase; AltName: Full=AICAR transformylase; Includes: RecName: Full=IMP cyclohydrolase; AltName: Full=ATIC; AltName: Full=IMP synthase; AltName: Full=Inosinicase	0.623	143	0.001	35	34	123
AAZ26228.1,sp|Q47WQ9.1|PYRG_COLP3,WP_011044844.1	CTP synthase [Colwellia psychrerythraea 34H],RecName: Full=CTP synthase; AltName: Full=Cytidine 5'-triphosphate synthase; AltName: Full=Cytidine triphosphate synthetase; Short=CTP synthetase; Short=CTPS; AltName: Full=UTP--ammonia ligase,CTP synthase [Colwellia psychrerythraea]	0.677	142	0.001	34	33	124
AAZ26716.1,WP_011042913.1	polysaccharide biosynthesis protein [Colwellia psychrerythraea 34H],UDP-N-acetylglucosamine 4,6-dehydratase (inverting) [Colwellia psychrerythraea]	0.766	142	0.002	29	29	125
WP_011043999.1,AAZ25341.1,sp|Q47Z58.1|SYE_COLP3	glutamate--tRNA ligase [Colwellia psychrerythraea],glutamyl-tRNA synthetase [Colwellia psychrerythraea 34H],RecName: Full=Glutamate--tRNA ligase; AltName: Full=Glutamyl-tRNA synthetase; Short=GluRS	0.836	142	0.001	40	40	126
sp|Q47WR3.1|TAL_COLP3,WP_011044840.1,AAZ27306.1	RecName: Full=Transaldolase,transaldolase [Colwellia psychrerythraea],transaldolase [Colwellia psychrerythraea 34H]	0.869	140	0.002	30	30	127
AAZ25239.1,sp|Q47Z50.1|SYP_COLP3,WP_011044007.1	prolyl-tRNA synthetase [Colwellia psychrerythraea 34H],RecName: Full=Proline--tRNA ligase; AltName: Full=Prolyl-tRNA synthetase; Short=ProRS,proline--tRNA ligase [Colwellia psychrerythraea]	0.749	139	0.001	40	40	128
AAZ28743.1,WP_011041999.1	tonB-dependent vitamin B12 receptor [Colwellia psychrerythraea 34H],TonB-dependent receptor domain-containing protein [Colwellia psychrerythraea]	0.733	139	9.54e-4	31	31	129
WP_011042794.1,sp|Q483R6.1|TYPH_COLP3,AAZ26339.1	thymidine phosphorylase [Colwellia psychrerythraea],RecName: Full=Thymidine phosphorylase; AltName: Full=TdRPase,thymidine phosphorylase [Colwellia psychrerythraea 34H]	0.689	139	0.001	29	29	130
AAZ26868.1,WP_011042554.1,sp|Q484Q5.1|SYL_COLP3	leucyl-tRNA synthetase [Colwellia psychrerythraea 34H],leucine--tRNA ligase [Colwellia psychrerythraea],RecName: Full=Leucine--tRNA ligase; AltName: Full=Leucyl-tRNA synthetase; Short=LeuRS	0.547	138	6.83e-4	46	46	131
WP_011044657.1,CBM38110.1,AAZ27465.1	ATP-dependent chaperone ClpB [Colwellia psychrerythraea],unnamed protein product [Colwellia psychrerythraea 34H],ATP-dependent chaperone protein ClpB [Colwellia psychrerythraea 34H]	0.499	138	6.85e-4	39	37	132
WP_011040894.1,AAZ27440.1	DNA topoisomerase (ATP-hydrolyzing) subunit B [Colwellia psychrerythraea],DNA gyrase, B subunit [Colwellia psychrerythraea 34H]	0.506	136	7.14e-4	44	44	133
sp|Q487Z5.1|RL23_COLP3,WP_011041720.1,AAZ26119.1	RecName: Full=Large ribosomal subunit protein uL23; AltName: Full=50S ribosomal protein L23,MULTISPECIES: 50S ribosomal protein L23 [Colwellia],ribosomal protein L23 [Colwellia psychrerythraea 34H]	0.770	136	0.006	11	11	134
AAZ23999.1,WP_011044987.1,sp|Q47WB6.1|NDK_COLP3	nucleoside diphosphate kinase [Colwellia psychrerythraea 34H],MULTISPECIES: nucleoside-diphosphate kinase [Colwellia],RecName: Full=Nucleoside diphosphate kinase; Short=NDK; Short=NDP kinase; AltName: Full=Nucleoside-2-P kinase	0.643	133	0.004	14	14	135
AAZ25554.1,WP_011042421.1	zinc metallopeptidase family protein [Colwellia psychrerythraea 34H],M2 family metallopeptidase [Colwellia psychrerythraea]	0.777	133	9.18e-4	40	40	136
AAZ27295.1,sp|Q486F9.1|DNAK1_COLP3,WP_011042150.1	chaperone protein DnaK [Colwellia psychrerythraea 34H],RecName: Full=Chaperone protein DnaK 1; AltName: Full=HSP70 1; AltName: Full=Heat shock 70 kDa protein 1; AltName: Full=Heat shock protein 70 1,molecular chaperone DnaK [Colwellia psychrerythraea]	0.668	132	8.91e-4	35	35	137
AAZ28484.1,WP_011044624.1	fructose-bisphosphate aldolase, class II [Colwellia psychrerythraea 34H],class II fructose-bisphosphate aldolase [Colwellia psychrerythraea]	0.771	132	0.002	35	35	138
WP_011042801.1,AAZ24054.1	TonB-dependent receptor [Colwellia psychrerythraea],TonB-dependent receptor [Colwellia psychrerythraea 34H]	0.481	131	7.28e-4	30	30	139
WP_011045100.1,AAZ24728.1,sp|Q47W03.1|HSLU_COLP3	HslU--HslV peptidase ATPase subunit [Colwellia psychrerythraea],heat shock protein HslVU, ATPase subunit HslU [Colwellia psychrerythraea 34H],RecName: Full=ATP-dependent protease ATPase subunit HslU; AltName: Full=Unfoldase HslU	0.555	131	0.001	26	26	140
WP_011044554.1,AAZ25817.1	MULTISPECIES: aspartate-semialdehyde dehydrogenase [Colwellia],aspartate-semialdehyde dehydrogenase [Colwellia psychrerythraea 34H]	0.705	130	0.002	26	26	141
sp|Q47UN7.1|ILVD_COLP3,WP_011045565.1,AAZ28474.1	RecName: Full=Dihydroxy-acid dehydratase; Short=DAD,dihydroxy-acid dehydratase [Colwellia psychrerythraea],dihydroxy-acid dehydratase [Colwellia psychrerythraea 34H]	0.526	130	8.95e-4	30	30	142
sp|Q487Z8.1|RL22_COLP3,WP_011041717.1,AAZ27318.1	RecName: Full=Large ribosomal subunit protein uL22; AltName: Full=50S ribosomal protein L22,MULTISPECIES: 50S ribosomal protein L22 [Colwellia],ribosomal protein L22 [Colwellia psychrerythraea 34H]	0.809	130	0.005	19	19	143
sp|Q480Q2.1|SYS_COLP3,WP_011043561.1,AAZ26814.1	RecName: Full=Serine--tRNA ligase; AltName: Full=Seryl-tRNA synthetase; Short=SerRS; AltName: Full=Seryl-tRNA(Ser/Sec) synthetase,MULTISPECIES: serine--tRNA ligase [Colwellia],seryl-tRNA synthetase [Colwellia psychrerythraea 34H]	0.714	128	0.001	32	32	144
sp|Q487H5.1|SYA_COLP3,WP_011041884.1,AAZ25326.1	RecName: Full=Alanine--tRNA ligase; AltName: Full=Alanyl-tRNA synthetase; Short=AlaRS,alanine--tRNA ligase [Colwellia psychrerythraea],alanyl-tRNA synthetase [Colwellia psychrerythraea 34H]	0.489	128	6.24e-4	40	40	145
CBL85652.1,AAZ28053.1,WP_011045484.1	unnamed protein product [Colwellia psychrerythraea 34H],sulfite reductase (NADPH) flavoprotein alpha-component [Colwellia psychrerythraea 34H],assimilatory sulfite reductase (NADPH) flavoprotein subunit [Colwellia psychrerythraea]	0.405	126	8.79e-4	26	26	146
WP_011041461.1,sp|Q489A3.1|RL14_COLP3,AAZ27981.1	MULTISPECIES: 50S ribosomal protein L14 [Colwellia],RecName: Full=Large ribosomal subunit protein uL14; AltName: Full=50S ribosomal protein L14,ribosomal protein L14 [Colwellia psychrerythraea 34H]	0.738	126	0.004	20	19	147
AAZ28435.1,WP_011041716.1,sp|Q487Z9.1|RS3_COLP3	ribosomal protein S3 [Colwellia psychrerythraea 34H],MULTISPECIES: 30S ribosomal protein S3 [Colwellia],RecName: Full=Small ribosomal subunit protein uS3; AltName: Full=30S ribosomal protein S3	0.736	125	0.002	25	25	148
AAZ27693.1,sp|Q488M6.1|SYV_COLP3	valyl-tRNA synthetase [Colwellia psychrerythraea 34H],RecName: Full=Valine--tRNA ligase; AltName: Full=Valyl-tRNA synthetase; Short=ValRS	0.478	124	5.44e-4	42	41	149
WP_041736619.1	valine--tRNA ligase [Colwellia psychrerythraea]	0.486	124	5.54e-4	42	41	149
WP_011044441.1,AAZ27458.1	electron transfer flavoprotein subunit beta/FixA family protein [Colwellia psychrerythraea],electron transfer flavoprotein, beta subunit [Colwellia psychrerythraea 34H]	0.884	124	0.002	23	23	150
WP_011044367.1,AAZ24360.1	fumarate hydratase [Colwellia psychrerythraea],putative fumarate hydratase, class I [Colwellia psychrerythraea 34H]	0.592	123	0.001	37	37	151
WP_011044320.1,AAZ28475.1	MULTISPECIES: redox-regulated ATPase YchF [Colwellia],GTP-binding protein YchF [Colwellia psychrerythraea 34H]	0.713	122	0.001	23	23	152
WP_011044842.1,AAZ26286.1,sp|Q47WR1.1|ENO_COLP3	MULTISPECIES: phosphopyruvate hydratase [Colwellia],enolase [Colwellia psychrerythraea 34H],RecName: Full=Enolase; AltName: Full=2-phospho-D-glycerate hydro-lyase; AltName: Full=2-phosphoglycerate dehydratase	0.590	122	0.001	26	25	153
AAZ26850.1,WP_011044622.1,sp|Q47XD4.1|PGK_COLP3	phosphoglycerate kinase [Colwellia psychrerythraea 34H],MULTISPECIES: phosphoglycerate kinase [Colwellia],RecName: Full=Phosphoglycerate kinase	0.678	121	0.001	24	24	154
AAZ28619.1,WP_011045064.1	RNA polymerase sigma-70 factor [Colwellia psychrerythraea 34H],MULTISPECIES: RNA polymerase sigma factor RpoD [Colwellia]	0.394	121	8.39e-4	31	31	155
WP_011042285.1,AAZ27788.1	MULTISPECIES: dihydrodipicolinate synthase family protein [Colwellia],dihydrodipicolinate synthetase family protein [Colwellia psychrerythraea 34H]	0.563	121	0.002	23	23	156
WP_011041201.1,AAZ26414.1	MULTISPECIES: protease modulator HflC [Colwellia],HflC protein [Colwellia psychrerythraea 34H]	0.742	120	0.002	34	34	157
sp|Q489A2.1|RL24_COLP3,AAZ28576.1,WP_011041462.1	RecName: Full=Large ribosomal subunit protein uL24; AltName: Full=50S ribosomal protein L24,ribosomal protein L24 [Colwellia psychrerythraea 34H],MULTISPECIES: 50S ribosomal protein L24 [Colwellia]	0.885	120	0.005	17	17	158
AAZ24130.1,WP_011045166.1	stringent starvation protein A [Colwellia psychrerythraea 34H],MULTISPECIES: stringent starvation protein SspA [Colwellia]	0.502	119	0.002	19	19	159
WP_011043979.1,AAZ25488.1,sp|Q47Z78.1|PUR5_COLP3	MULTISPECIES: phosphoribosylformylglycinamidine cyclo-ligase [Colwellia],phosphoribosylformylglycinamidine cyclo-ligase [Colwellia psychrerythraea 34H],RecName: Full=Phosphoribosylformylglycinamidine cyclo-ligase; AltName: Full=AIR synthase; AltName: Full=AIRS; AltName: Full=Phosphoribosyl-aminoimidazole synthetase	0.780	119	0.001	28	28	160
WP_011045689.1,AAZ26092.1,CAY34967.1	amino acid aminotransferase [Colwellia psychrerythraea],aspartate aminotransferase [Colwellia psychrerythraea 34H],unnamed protein product [Colwellia psychrerythraea 34H]	0.702	119	0.001	28	28	161
sp|Q488Z1.1|RS13_COLP3,AAZ24238.1,WP_011041473.1	RecName: Full=Small ribosomal subunit protein uS13; AltName: Full=30S ribosomal protein S13,ribosomal protein S13 [Colwellia psychrerythraea 34H],MULTISPECIES: 30S ribosomal protein S13 [Colwellia]	0.712	119	0.004	21	21	162
CAW62245.1,WP_011045342.1,AAZ25522.1,sp|Q47VB1.1|F16PA_COLP3,CBC43043.1	unnamed protein product [Colwellia psychrerythraea 34H],class 1 fructose-bisphosphatase [Colwellia psychrerythraea],fructose-1,6-bisphosphatase [Colwellia psychrerythraea 34H],RecName: Full=Fructose-1,6-bisphosphatase class 1; Short=FBPase class 1; AltName: Full=D-fructose-1,6-bisphosphate 1-phosphohydrolase class 1	0.696	118	0.002	29	29	163
WP_011040995.1,AAZ24696.1	glycine C-acetyltransferase [Colwellia psychrerythraea],2-amino-3-ketobutyrate coenzyme A ligase [Colwellia psychrerythraea 34H]	0.701	118	0.001	29	29	164
WP_011045172.1,sp|Q47VT1.1|RL13_COLP3,AAZ24934.1	MULTISPECIES: 50S ribosomal protein L13 [Colwellia],RecName: Full=Large ribosomal subunit protein uL13; AltName: Full=50S ribosomal protein L13,ribosomal protein L13 [Colwellia psychrerythraea 34H]	0.746	118	0.004	14	14	165
AAZ24233.1,WP_011043587.1	hypothetical protein CPS_2781 [Colwellia psychrerythraea 34H],DUF3083 family protein [Colwellia psychrerythraea]	0.774	117	0.001	29	29	166
AAZ27477.1,WP_011043093.1	pyruvate kinase [Colwellia psychrerythraea 34H],MULTISPECIES: pyruvate kinase [Colwellia]	0.706	116	0.001	27	27	167
AAZ24328.1,WP_011041252.1	inorganic pyrophosphatase, manganese-dependent [Colwellia psychrerythraea 34H],manganese-dependent inorganic pyrophosphatase [Colwellia psychrerythraea]	0.821	115	0.002	26	26	168
WP_011042019.1,sp|Q486U0.1|SYI_COLP3,AAZ24004.1	isoleucine--tRNA ligase [Colwellia psychrerythraea],RecName: Full=Isoleucine--tRNA ligase; AltName: Full=Isoleucyl-tRNA synthetase; Short=IleRS,isoleucyl-tRNA synthetase [Colwellia psychrerythraea 34H]	0.462	115	5.15e-4	34	34	169
sp|Q47VL4.1|OBG_COLP3,WP_011045239.1,AAZ27728.1	RecName: Full=GTPase Obg; AltName: Full=GTP-binding protein Obg,MULTISPECIES: Obg family GTPase CgtA [Colwellia],GTP-binding protein, GTP1/Obg family [Colwellia psychrerythraea 34H]	0.623	115	0.001	23	23	170
sp|Q485F2.1|ACCA_COLP3,WP_011042407.1,AAZ27447.1	RecName: Full=Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha; Short=ACCase subunit alpha; Short=Acetyl-CoA carboxylase carboxyltransferase subunit alpha,MULTISPECIES: acetyl-CoA carboxylase carboxyl transferase subunit alpha [Colwellia],acetyl-CoA carboxylase, carboxyl transferase, alpha subunit [Colwellia psychrerythraea 34H]	0.770	115	0.002	28	28	171
AAZ25745.1,WP_011045508.1	beta-ketoacyl-ACP synthase family protein [Colwellia psychrerythraea 34H],beta-ketoacyl synthase [Colwellia psychrerythraea]	0.670	114	7.72e-4	37	37	172
WP_011045020.1,AAZ24537.1	MULTISPECIES: threonine synthase [Colwellia],threonine synthase [Colwellia psychrerythraea 34H]	0.788	112	0.001	23	23	173
WP_011045510.1,AAZ28752.1	TonB-dependent receptor [Colwellia psychrerythraea],putative oar protein [Colwellia psychrerythraea 34H]	0.518	112	4.80e-4	36	36	174
AAZ25608.1,WP_011044637.1	ATP phosphoribosyltransferase [Colwellia psychrerythraea 34H],ATP phosphoribosyltransferase [Colwellia psychrerythraea]	0.727	111	0.002	25	25	175
AAZ26350.1,WP_011042441.1	acetyl-CoA acetyltransferase [Colwellia psychrerythraea 34H],acetyl-CoA C-acyltransferase [Colwellia psychrerythraea]	0.820	111	0.001	33	33	176
AAZ28299.1,WP_011045705.1	oligopeptidase A [Colwellia psychrerythraea 34H],oligopeptidase A [Colwellia psychrerythraea]	0.439	111	6.94e-4	33	33	177
WP_011041666.1,AAZ25792.1,CAY07156.1	MULTISPECIES: S-(hydroxymethyl)glutathione dehydrogenase/class III alcohol dehydrogenase [Colwellia],alcohol dehydrogenase, class III [Colwellia psychrerythraea 34H],unnamed protein product [Colwellia psychrerythraea 34H]	0.771	111	0.001	28	28	178
sp|Q47Z40.1|SYQ_COLP3,AAZ27222.1,WP_011044017.1	RecName: Full=Glutamine--tRNA ligase; AltName: Full=Glutaminyl-tRNA synthetase; Short=GlnRS,glutaminyl-tRNA synthetase [Colwellia psychrerythraea 34H],glutamine--tRNA ligase [Colwellia psychrerythraea]	0.678	110	8.45e-4	34	34	179
AAZ25202.1,WP_011041477.1,sp|Q488Y7.1|RL17_COLP3	ribosomal protein L17 [Colwellia psychrerythraea 34H],MULTISPECIES: 50S ribosomal protein L17 [Colwellia],RecName: Full=Large ribosomal subunit protein bL17; AltName: Full=50S ribosomal protein L17	0.634	109	0.003	12	12	180
WP_011044334.1,AAZ25862.1	MULTISPECIES: Hsp20 family protein [Colwellia],chaperone protein IbpA [Colwellia psychrerythraea 34H]	0.808	109	0.003	15	15	181
WP_011045558.1,sp|Q47UP4.1|ILVC_COLP3,AAZ28265.1	MULTISPECIES: ketol-acid reductoisomerase [Colwellia],RecName: Full=Ketol-acid reductoisomerase (NADP(+)); Short=KARI; AltName: Full=Acetohydroxy-acid isomeroreductase; Short=AHIR; AltName: Full=Alpha-keto-beta-hydroxylacyl reductoisomerase; AltName: Full=Ketol-acid reductoisomerase type 2; AltName: Full=Ketol-acid reductoisomerase type II,ketol-acid reductoisomerase [Colwellia psychrerythraea 34H]	0.517	109	9.44e-4	31	31	182
WP_011041820.1,AAZ24939.1	TonB-dependent receptor [Colwellia psychrerythraea],TonB-dependent receptor [Colwellia psychrerythraea 34H]	0.485	107	6.04e-4	27	26	183
AAZ28159.1,WP_011044595.1	porin [Colwellia psychrerythraea 34H],porin [Colwellia psychrerythraea]	0.579	106	0.001	25	25	184
CAY37828.1,AAZ28848.1	unnamed protein product [Colwellia psychrerythraea 34H],FKBP-type peptidyl-prolyl cis-trans isomerase FklB [Colwellia psychrerythraea 34H]	0.455	106	0.002	13	13	185
WP_269801473.1	MULTISPECIES: FKBP-type peptidyl-prolyl cis-trans isomerase [Colwellia]	0.473	106	0.002	13	13	185
AAZ27946.1,WP_011045357.1,sp|Q47V96.1|GSA_COLP3	glutamate-1-semialdehyde-2,1-aminomutase [Colwellia psychrerythraea 34H],glutamate-1-semialdehyde 2,1-aminomutase [Colwellia psychrerythraea],RecName: Full=Glutamate-1-semialdehyde 2,1-aminomutase; Short=GSA; AltName: Full=Glutamate-1-semialdehyde aminotransferase; Short=GSA-AT	0.525	105	0.001	23	23	186
