Protein(s)	Protein Description(s)	Sequence Coverage	PSMs	NSAF	Distinct Peptides	Unique Peptides	Protein Group Number
sp|Q483C7.1|SYDND_COLP3,WP_011042934.1,AAZ24374.1	RecName: Full=Aspartate--tRNA(Asp/Asn) ligase; AltName: Full=Aspartyl-tRNA synthetase; Short=AspRS; AltName: Full=Non-discriminating aspartyl-tRNA synthetase; Short=ND-AspRS,aspartate--tRNA ligase [Colwellia psychrerythraea],aspartyl-tRNA synthetase [Colwellia psychrerythraea 34H]	0.692	166	0.001	44	44	106
AAZ25239.1,sp|Q47Z50.1|SYP_COLP3,WP_011044007.1	prolyl-tRNA synthetase [Colwellia psychrerythraea 34H],RecName: Full=Proline--tRNA ligase; AltName: Full=Prolyl-tRNA synthetase; Short=ProRS,proline--tRNA ligase [Colwellia psychrerythraea]	0.764	165	0.001	42	42	107
sp|Q488Z6.1|RS5_COLP3,AAZ24388.1,WP_011041468.1	RecName: Full=Small ribosomal subunit protein uS5; AltName: Full=30S ribosomal protein S5,ribosomal protein S5 [Colwellia psychrerythraea 34H],MULTISPECIES: 30S ribosomal protein S5 [Colwellia]	0.680	165	0.004	16	16	108
AAZ25308.1,WP_011044317.1	ribose-phosphate pyrophosphokinase [Colwellia psychrerythraea 34H],MULTISPECIES: ribose-phosphate pyrophosphokinase [Colwellia]	0.764	164	0.002	26	26	109
AAZ27507.1,WP_011041789.1	acetyl-CoA carboxylase, biotin carboxylase [Colwellia psychrerythraea 34H],MULTISPECIES: acetyl-CoA carboxylase biotin carboxylase subunit [Colwellia]	0.585	164	0.001	31	31	110
WP_011041887.1,AAZ26888.1	sodium-extruding oxaloacetate decarboxylase subunit alpha [Colwellia psychrerythraea],oxaloacetate decarboxylase, alpha subunit [Colwellia psychrerythraea 34H]	0.731	160	0.001	36	36	111
AAZ27128.1,WP_011041582.1	3,4-dihydroxy-2-butanone-4-phosphate synthase [Colwellia psychrerythraea 34H],MULTISPECIES: 3,4-dihydroxy-2-butanone-4-phosphate synthase [Colwellia]	0.669	159	0.002	34	34	112
WP_011041051.1,AAZ24621.1	MULTISPECIES: transcription termination factor Rho [Colwellia],transcription termination factor Rho [Colwellia psychrerythraea 34H]	0.704	159	0.001	34	34	113
CBC07422.1,CAW72667.1,CBC14135.1,CAW37813.1,WP_011043037.1,CAW41853.1,CBC03685.1,CBC81018.1,CAW47798.1,CAW65190.1,CBC48868.1,CAW81304.1,CBC63811.1,AAZ24901.1	unnamed protein product [Colwellia psychrerythraea 34H],MULTISPECIES: succinate dehydrogenase iron-sulfur subunit [Colwellia],succinate dehydrogenase, iron-sulfur protein [Colwellia psychrerythraea 34H]	0.872	158	0.003	23	23	114
WP_011043999.1,AAZ25341.1,sp|Q47Z58.1|SYE_COLP3	glutamate--tRNA ligase [Colwellia psychrerythraea],glutamyl-tRNA synthetase [Colwellia psychrerythraea 34H],RecName: Full=Glutamate--tRNA ligase; AltName: Full=Glutamyl-tRNA synthetase; Short=GluRS	0.819	157	0.001	35	35	115
WP_011044818.1,sp|Q47WT5.1|SYK_COLP3,AAZ26689.1	MULTISPECIES: lysine--tRNA ligase [Colwellia],RecName: Full=Lysine--tRNA ligase; AltName: Full=Lysyl-tRNA synthetase; Short=LysRS,lysyl-tRNA synthetase [Colwellia psychrerythraea 34H]	0.590	157	0.001	33	33	116
WP_011040894.1,AAZ27440.1	DNA topoisomerase (ATP-hydrolyzing) subunit B [Colwellia psychrerythraea],DNA gyrase, B subunit [Colwellia psychrerythraea 34H]	0.569	155	7.35e-4	50	50	117
WP_011044554.1,AAZ25817.1	MULTISPECIES: aspartate-semialdehyde dehydrogenase [Colwellia],aspartate-semialdehyde dehydrogenase [Colwellia psychrerythraea 34H]	0.817	155	0.002	30	30	118
WP_011042287.1,AAZ25056.1	aldehyde dehydrogenase (NADP(+)) [Colwellia psychrerythraea],fatty aldehyde dehydrogenase [Colwellia psychrerythraea 34H]	0.806	154	0.001	31	31	119
sp|Q488Y0.1|ASTD_COLP3,AAZ28301.1,WP_011041484.1	RecName: Full=N-succinylglutamate 5-semialdehyde dehydrogenase; AltName: Full=Succinylglutamic semialdehyde dehydrogenase; Short=SGSD,succinylglutamic semialdehyde dehydrogenase [Colwellia psychrerythraea 34H],succinylglutamate-semialdehyde dehydrogenase [Colwellia psychrerythraea]	0.640	154	0.001	27	27	120
sp|Q47WR3.1|TAL_COLP3,WP_011044840.1,AAZ27306.1	RecName: Full=Transaldolase,transaldolase [Colwellia psychrerythraea],transaldolase [Colwellia psychrerythraea 34H]	0.831	152	0.002	29	29	121
WP_011045100.1,AAZ24728.1,sp|Q47W03.1|HSLU_COLP3	HslU--HslV peptidase ATPase subunit [Colwellia psychrerythraea],heat shock protein HslVU, ATPase subunit HslU [Colwellia psychrerythraea 34H],RecName: Full=ATP-dependent protease ATPase subunit HslU; AltName: Full=Unfoldase HslU	0.589	150	0.001	30	30	122
gi|136429|sp|P00761|TRYP_PIG	(CONTAMINANT) Trypsin precursor	0.165	150	0.003	3	3	123
WP_011040995.1,AAZ24696.1	glycine C-acetyltransferase [Colwellia psychrerythraea],2-amino-3-ketobutyrate coenzyme A ligase [Colwellia psychrerythraea 34H]	0.794	149	0.001	33	33	124
WP_011041413.1,AAZ28762.1,sp|Q489F4.1|PUR9_COLP3	bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase [Colwellia psychrerythraea],phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase [Colwellia psychrerythraea 34H],RecName: Full=Bifunctional purine biosynthesis protein PurH; Includes: RecName: Full=Phosphoribosylaminoimidazolecarboxamide formyltransferase; AltName: Full=AICAR transformylase; Includes: RecName: Full=IMP cyclohydrolase; AltName: Full=ATIC; AltName: Full=IMP synthase; AltName: Full=Inosinicase	0.644	149	0.001	31	30	125
WP_011045689.1,AAZ26092.1,CAY34967.1	amino acid aminotransferase [Colwellia psychrerythraea],aspartate aminotransferase [Colwellia psychrerythraea 34H],unnamed protein product [Colwellia psychrerythraea 34H]	0.758	149	0.001	28	28	126
CBL75753.1,CBL74159.1,AAZ25959.1,WP_011043070.1	unnamed protein product [Colwellia psychrerythraea 34H],cysteine synthase A [Colwellia psychrerythraea 34H],cysteine synthase A [Colwellia psychrerythraea]	0.887	148	0.002	28	28	127
WP_011041461.1,sp|Q489A3.1|RL14_COLP3,AAZ27981.1	MULTISPECIES: 50S ribosomal protein L14 [Colwellia],RecName: Full=Large ribosomal subunit protein uL14; AltName: Full=50S ribosomal protein L14,ribosomal protein L14 [Colwellia psychrerythraea 34H]	0.590	148	0.005	17	16	128
WP_011044631.1,AAZ26210.1	MULTISPECIES: energy-dependent translational throttle protein EttA [Colwellia],ABC transporter, ATP-binding protein [Colwellia psychrerythraea 34H]	0.712	148	0.001	37	37	129
AAZ25554.1,WP_011042421.1	zinc metallopeptidase family protein [Colwellia psychrerythraea 34H],M2 family metallopeptidase [Colwellia psychrerythraea]	0.777	147	9.16e-4	43	43	130
WP_011044802.1,sp|Q47WV1.1|RL19_COLP3,AAZ27520.1	MULTISPECIES: 50S ribosomal protein L19 [Colwellia],RecName: Full=Large ribosomal subunit protein bL19; AltName: Full=50S ribosomal protein L19,ribosomal protein L19 [Colwellia psychrerythraea 34H]	0.641	147	0.005	15	15	131
AAZ26513.1,sp|Q488Q1.1|FABV_COLP3,WP_011041563.1	hypothetical protein CPS_0713 [Colwellia psychrerythraea 34H],RecName: Full=Enoyl-[acyl-carrier-protein] reductase [NADH]; Short=ENR,enoyl-ACP reductase FabV [Colwellia psychrerythraea]	0.745	146	0.001	26	26	132
sp|Q485F2.1|ACCA_COLP3,WP_011042407.1,AAZ27447.1	RecName: Full=Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha; Short=ACCase subunit alpha; Short=Acetyl-CoA carboxylase carboxyltransferase subunit alpha,MULTISPECIES: acetyl-CoA carboxylase carboxyl transferase subunit alpha [Colwellia],acetyl-CoA carboxylase, carboxyl transferase, alpha subunit [Colwellia psychrerythraea 34H]	0.796	146	0.002	28	28	133
WP_011044842.1,AAZ26286.1,sp|Q47WR1.1|ENO_COLP3	MULTISPECIES: phosphopyruvate hydratase [Colwellia],enolase [Colwellia psychrerythraea 34H],RecName: Full=Enolase; AltName: Full=2-phospho-D-glycerate hydro-lyase; AltName: Full=2-phosphoglycerate dehydratase	0.588	145	0.001	29	28	134
AAZ27693.1,sp|Q488M6.1|SYV_COLP3	valyl-tRNA synthetase [Colwellia psychrerythraea 34H],RecName: Full=Valine--tRNA ligase; AltName: Full=Valyl-tRNA synthetase; Short=ValRS	0.506	143	5.67e-4	50	49	135
WP_041736619.1	valine--tRNA ligase [Colwellia psychrerythraea]	0.515	143	5.77e-4	50	49	135
WP_011043400.1,sp|Q481G3.1|SYN_COLP3,AAZ27879.1	MULTISPECIES: asparagine--tRNA ligase [Colwellia],RecName: Full=Asparagine--tRNA ligase; AltName: Full=Asparaginyl-tRNA synthetase; Short=AsnRS,asparaginyl-tRNA synthetase [Colwellia psychrerythraea 34H]	0.691	143	0.001	35	34	136
WP_011044533.1,AAZ24392.1	SurA N-terminal domain-containing protein [Colwellia psychrerythraea],peptidyl-prolyl cis-trans isomerase D [Colwellia psychrerythraea 34H]	0.572	143	8.65e-4	35	35	137
AAZ26228.1,sp|Q47WQ9.1|PYRG_COLP3,WP_011044844.1	CTP synthase [Colwellia psychrerythraea 34H],RecName: Full=CTP synthase; AltName: Full=Cytidine 5'-triphosphate synthase; AltName: Full=Cytidine triphosphate synthetase; Short=CTP synthetase; Short=CTPS; AltName: Full=UTP--ammonia ligase,CTP synthase [Colwellia psychrerythraea]	0.744	142	0.001	33	33	138
WP_011041587.1,AAZ24692.1	MULTISPECIES: cold-shock protein [Colwellia],cold-shock DNA-binding domain family protein [Colwellia psychrerythraea 34H]	1.000	142	0.008	6	6	139
WP_011042794.1,sp|Q483R6.1|TYPH_COLP3,AAZ26339.1	thymidine phosphorylase [Colwellia psychrerythraea],RecName: Full=Thymidine phosphorylase; AltName: Full=TdRPase,thymidine phosphorylase [Colwellia psychrerythraea 34H]	0.715	141	0.001	31	31	140
sp|Q488Z1.1|RS13_COLP3,AAZ24238.1,WP_011041473.1	RecName: Full=Small ribosomal subunit protein uS13; AltName: Full=30S ribosomal protein S13,ribosomal protein S13 [Colwellia psychrerythraea 34H],MULTISPECIES: 30S ribosomal protein S13 [Colwellia]	0.712	141	0.005	19	19	141
AAZ28299.1,WP_011045705.1	oligopeptidase A [Colwellia psychrerythraea 34H],oligopeptidase A [Colwellia psychrerythraea]	0.510	140	7.91e-4	38	38	142
sp|Q48AS2.1|SYGB_COLP3,WP_011040896.1,AAZ27379.1	RecName: Full=Glycine--tRNA ligase beta subunit; AltName: Full=Glycyl-tRNA synthetase beta subunit; Short=GlyRS,glycine--tRNA ligase subunit beta [Colwellia psychrerythraea],glycyl-tRNA synthetase, beta subunit [Colwellia psychrerythraea 34H]	0.670	140	7.85e-4	37	37	143
sp|Q487H5.1|SYA_COLP3,WP_011041884.1,AAZ25326.1	RecName: Full=Alanine--tRNA ligase; AltName: Full=Alanyl-tRNA synthetase; Short=AlaRS,alanine--tRNA ligase [Colwellia psychrerythraea],alanyl-tRNA synthetase [Colwellia psychrerythraea 34H]	0.580	139	6.12e-4	48	48	144
sp|Q487Z5.1|RL23_COLP3,WP_011041720.1,AAZ26119.1	RecName: Full=Large ribosomal subunit protein uL23; AltName: Full=50S ribosomal protein L23,MULTISPECIES: 50S ribosomal protein L23 [Colwellia],ribosomal protein L23 [Colwellia psychrerythraea 34H]	0.740	137	0.005	7	7	145
WP_011042019.1,sp|Q486U0.1|SYI_COLP3,AAZ24004.1	isoleucine--tRNA ligase [Colwellia psychrerythraea],RecName: Full=Isoleucine--tRNA ligase; AltName: Full=Isoleucyl-tRNA synthetase; Short=IleRS,isoleucyl-tRNA synthetase [Colwellia psychrerythraea 34H]	0.599	136	5.51e-4	42	42	146
WP_011044657.1,CBM38110.1,AAZ27465.1	ATP-dependent chaperone ClpB [Colwellia psychrerythraea],unnamed protein product [Colwellia psychrerythraea 34H],ATP-dependent chaperone protein ClpB [Colwellia psychrerythraea 34H]	0.604	136	6.10e-4	42	41	147
sp|Q47UN7.1|ILVD_COLP3,WP_011045565.1,AAZ28474.1	RecName: Full=Dihydroxy-acid dehydratase; Short=DAD,dihydroxy-acid dehydratase [Colwellia psychrerythraea],dihydroxy-acid dehydratase [Colwellia psychrerythraea 34H]	0.652	136	8.47e-4	32	32	148
WP_011044648.1,CAY02996.1,AAZ25840.1,sp|Q47XA8.1|KAD_COLP3	MULTISPECIES: adenylate kinase [Colwellia],unnamed protein product [Colwellia psychrerythraea 34H],adenylate kinase [Colwellia psychrerythraea 34H],RecName: Full=Adenylate kinase; Short=AK; AltName: Full=ATP-AMP transphosphorylase; AltName: Full=ATP:AMP phosphotransferase; AltName: Full=Adenylate monophosphate kinase	0.874	135	0.002	22	22	149
AAZ26868.1,WP_011042554.1,sp|Q484Q5.1|SYL_COLP3	leucyl-tRNA synthetase [Colwellia psychrerythraea 34H],leucine--tRNA ligase [Colwellia psychrerythraea],RecName: Full=Leucine--tRNA ligase; AltName: Full=Leucyl-tRNA synthetase; Short=LeuRS	0.554	134	5.99e-4	47	47	150
AAZ27295.1,sp|Q486F9.1|DNAK1_COLP3,WP_011042150.1	chaperone protein DnaK [Colwellia psychrerythraea 34H],RecName: Full=Chaperone protein DnaK 1; AltName: Full=HSP70 1; AltName: Full=Heat shock 70 kDa protein 1; AltName: Full=Heat shock protein 70 1,molecular chaperone DnaK [Colwellia psychrerythraea]	0.657	134	8.17e-4	33	33	151
AAZ28818.1,WP_011042564.1	peptidoglycan-associated lipoprotein [Colwellia psychrerythraea 34H],MULTISPECIES: peptidoglycan-associated lipoprotein Pal [Colwellia]	0.571	134	0.003	19	19	152
sp|Q488Z4.1|RL15_COLP3,WP_011041470.1,AAZ26195.1	RecName: Full=Large ribosomal subunit protein uL15; AltName: Full=50S ribosomal protein L15,MULTISPECIES: 50S ribosomal protein L15 [Colwellia],ribosomal protein L15 [Colwellia psychrerythraea 34H]	0.604	134	0.004	11	11	153
sp|Q489A2.1|RL24_COLP3,AAZ28576.1,WP_011041462.1	RecName: Full=Large ribosomal subunit protein uL24; AltName: Full=50S ribosomal protein L24,ribosomal protein L24 [Colwellia psychrerythraea 34H],MULTISPECIES: 50S ribosomal protein L24 [Colwellia]	0.683	131	0.005	13	13	154
AAZ27611.1,sp|Q47UW3.1|EFG2_COLP3,WP_011045490.1	translation elongation factor G [Colwellia psychrerythraea 34H],RecName: Full=Elongation factor G 2; Short=EF-G 2,MULTISPECIES: elongation factor G [Colwellia]	0.687	130	7.18e-4	45	43	155
AAZ28484.1,WP_011044624.1	fructose-bisphosphate aldolase, class II [Colwellia psychrerythraea 34H],class II fructose-bisphosphate aldolase [Colwellia psychrerythraea]	0.907	129	0.001	32	32	156
CAW62245.1,WP_011045342.1,AAZ25522.1,sp|Q47VB1.1|F16PA_COLP3,CBC43043.1	unnamed protein product [Colwellia psychrerythraea 34H],class 1 fructose-bisphosphatase [Colwellia psychrerythraea],fructose-1,6-bisphosphatase [Colwellia psychrerythraea 34H],RecName: Full=Fructose-1,6-bisphosphatase class 1; Short=FBPase class 1; AltName: Full=D-fructose-1,6-bisphosphate 1-phosphohydrolase class 1	0.693	129	0.002	26	26	157
WP_011042801.1,AAZ24054.1	TonB-dependent receptor [Colwellia psychrerythraea],TonB-dependent receptor [Colwellia psychrerythraea 34H]	0.501	129	6.47e-4	30	30	158
AAZ24328.1,WP_011041252.1	inorganic pyrophosphatase, manganese-dependent [Colwellia psychrerythraea 34H],manganese-dependent inorganic pyrophosphatase [Colwellia psychrerythraea]	0.821	128	0.002	31	31	159
AAZ25202.1,WP_011041477.1,sp|Q488Y7.1|RL17_COLP3	ribosomal protein L17 [Colwellia psychrerythraea 34H],MULTISPECIES: 50S ribosomal protein L17 [Colwellia],RecName: Full=Large ribosomal subunit protein bL17; AltName: Full=50S ribosomal protein L17	0.575	128	0.004	11	11	160
AAZ24233.1,WP_011043587.1	hypothetical protein CPS_2781 [Colwellia psychrerythraea 34H],DUF3083 family protein [Colwellia psychrerythraea]	0.825	127	0.001	31	31	161
AAZ27989.1,WP_011041610.1	putative glutamate synthase, ferredoxin-dependent [Colwellia psychrerythraea 34H],MULTISPECIES: glutamate synthase large subunit [Colwellia]	0.503	125	3.14e-4	52	52	162
AAZ24516.1,WP_011041026.1	hypothetical protein CPS_0151 [Colwellia psychrerythraea 34H],MULTISPECIES: SapC family protein [Colwellia]	0.660	124	0.002	23	23	163
AAZ27822.1,WP_011045022.1	aspartokinase/homoserine dehydrogenase, threonine-sensitive [Colwellia psychrerythraea 34H],bifunctional aspartate kinase/homoserine dehydrogenase I [Colwellia psychrerythraea]	0.622	124	5.80e-4	43	43	164
WP_011041441.1,AAZ26971.1	nucleotide sugar dehydrogenase [Colwellia psychrerythraea],UDP-glucose 6-dehydrogenase [Colwellia psychrerythraea 34H]	0.649	124	0.001	28	28	165
WP_011045172.1,sp|Q47VT1.1|RL13_COLP3,AAZ24934.1	MULTISPECIES: 50S ribosomal protein L13 [Colwellia],RecName: Full=Large ribosomal subunit protein uL13; AltName: Full=50S ribosomal protein L13,ribosomal protein L13 [Colwellia psychrerythraea 34H]	0.761	124	0.003	13	13	166
AAZ23999.1,WP_011044987.1,sp|Q47WB6.1|NDK_COLP3	nucleoside diphosphate kinase [Colwellia psychrerythraea 34H],MULTISPECIES: nucleoside-diphosphate kinase [Colwellia],RecName: Full=Nucleoside diphosphate kinase; Short=NDK; Short=NDP kinase; AltName: Full=Nucleoside-2-P kinase	0.643	122	0.003	11	11	167
AAZ26850.1,WP_011044622.1,sp|Q47XD4.1|PGK_COLP3	phosphoglycerate kinase [Colwellia psychrerythraea 34H],MULTISPECIES: phosphoglycerate kinase [Colwellia],RecName: Full=Phosphoglycerate kinase	0.655	122	0.001	22	22	168
WP_011042034.1,AAZ27242.1	type I DNA topoisomerase [Colwellia psychrerythraea],DNA topoisomerase I [Colwellia psychrerythraea 34H]	0.593	122	5.24e-4	45	45	169
AAZ26350.1,WP_011042441.1	acetyl-CoA acetyltransferase [Colwellia psychrerythraea 34H],acetyl-CoA C-acyltransferase [Colwellia psychrerythraea]	0.708	121	0.001	28	28	170
WP_011041201.1,AAZ26414.1	MULTISPECIES: protease modulator HflC [Colwellia],HflC protein [Colwellia psychrerythraea 34H]	0.607	121	0.002	28	28	171
sp|Q489Q8.1|DCUP_COLP3,AAZ27556.1,WP_011041309.1	RecName: Full=Uroporphyrinogen decarboxylase; Short=UPD; Short=URO-D,uroporphyrinogen decarboxylase [Colwellia psychrerythraea 34H],MULTISPECIES: uroporphyrinogen decarboxylase [Colwellia]	0.654	121	0.001	30	30	172
CBL85652.1,AAZ28053.1,WP_011045484.1	unnamed protein product [Colwellia psychrerythraea 34H],sulfite reductase (NADPH) flavoprotein alpha-component [Colwellia psychrerythraea 34H],assimilatory sulfite reductase (NADPH) flavoprotein subunit [Colwellia psychrerythraea]	0.369	120	7.57e-4	21	21	173
WP_011042295.1,AAZ28294.1	M24 family metallopeptidase [Colwellia psychrerythraea],metallopeptidase, M24 family [Colwellia psychrerythraea 34H]	0.687	120	0.001	23	23	174
WP_011042285.1,AAZ27788.1	MULTISPECIES: dihydrodipicolinate synthase family protein [Colwellia],dihydrodipicolinate synthetase family protein [Colwellia psychrerythraea 34H]	0.526	119	0.002	21	21	175
sp|Q480Q2.1|SYS_COLP3,WP_011043561.1,AAZ26814.1	RecName: Full=Serine--tRNA ligase; AltName: Full=Seryl-tRNA synthetase; Short=SerRS; AltName: Full=Seryl-tRNA(Ser/Sec) synthetase,MULTISPECIES: serine--tRNA ligase [Colwellia],seryl-tRNA synthetase [Colwellia psychrerythraea 34H]	0.732	119	0.001	33	33	176
WP_011043979.1,AAZ25488.1,sp|Q47Z78.1|PUR5_COLP3	MULTISPECIES: phosphoribosylformylglycinamidine cyclo-ligase [Colwellia],phosphoribosylformylglycinamidine cyclo-ligase [Colwellia psychrerythraea 34H],RecName: Full=Phosphoribosylformylglycinamidine cyclo-ligase; AltName: Full=AIR synthase; AltName: Full=AIRS; AltName: Full=Phosphoribosyl-aminoimidazole synthetase	0.757	118	0.001	24	24	177
WP_011044547.1,AAZ27713.1	MULTISPECIES: amidophosphoribosyltransferase [Colwellia],amidophosphoribosyltransferase [Colwellia psychrerythraea 34H]	0.497	118	9.02e-4	21	21	178
WP_011044978.1,sp|Q47WC5.1|DER_COLP3,AAZ25778.1	MULTISPECIES: ribosome biogenesis GTPase Der [Colwellia],RecName: Full=GTPase Der; AltName: Full=GTP-binding protein EngA,GTP-binding protein EngA [Colwellia psychrerythraea 34H]	0.757	118	9.14e-4	36	36	179
sp|Q486J8.1|GCST_COLP3,WP_011042111.1,AAZ28390.1,CAY34042.1	RecName: Full=Aminomethyltransferase; AltName: Full=Glycine cleavage system T protein,MULTISPECIES: glycine cleavage system aminomethyltransferase GcvT [Colwellia],glycine cleavage system T protein [Colwellia psychrerythraea 34H],unnamed protein product [Colwellia psychrerythraea 34H]	0.475	118	0.001	21	21	180
WP_011041965.1,AAZ27288.1	MULTISPECIES: inositol-1-monophosphatase [Colwellia],inositol-1-monophosphatase [Colwellia psychrerythraea 34H]	0.723	117	0.002	26	25	181
WP_011044367.1,AAZ24360.1	fumarate hydratase [Colwellia psychrerythraea],putative fumarate hydratase, class I [Colwellia psychrerythraea 34H]	0.692	117	8.91e-4	38	38	182
AAZ27477.1,WP_011043093.1	pyruvate kinase [Colwellia psychrerythraea 34H],MULTISPECIES: pyruvate kinase [Colwellia]	0.727	116	9.27e-4	30	30	183
AAZ24130.1,WP_011045166.1	stringent starvation protein A [Colwellia psychrerythraea 34H],MULTISPECIES: stringent starvation protein SspA [Colwellia]	0.469	115	0.002	17	17	184
WP_011045558.1,sp|Q47UP4.1|ILVC_COLP3,AAZ28265.1	MULTISPECIES: ketol-acid reductoisomerase [Colwellia],RecName: Full=Ketol-acid reductoisomerase (NADP(+)); Short=KARI; AltName: Full=Acetohydroxy-acid isomeroreductase; Short=AHIR; AltName: Full=Alpha-keto-beta-hydroxylacyl reductoisomerase; AltName: Full=Ketol-acid reductoisomerase type 2; AltName: Full=Ketol-acid reductoisomerase type II,ketol-acid reductoisomerase [Colwellia psychrerythraea 34H]	0.570	114	8.92e-4	32	32	185
sp|Q487Z8.1|RL22_COLP3,WP_011041717.1,AAZ27318.1	RecName: Full=Large ribosomal subunit protein uL22; AltName: Full=50S ribosomal protein L22,MULTISPECIES: 50S ribosomal protein L22 [Colwellia],ribosomal protein L22 [Colwellia psychrerythraea 34H]	0.673	113	0.004	13	13	186
WP_081428725.1	DUF349 domain-containing protein [Colwellia psychrerythraea]	0.448	112	4.52e-4	32	2	187
