Protein(s)	Protein Description(s)	Sequence Coverage	PSMs	NSAF	Distinct Peptides	Unique Peptides	Protein Group Number
WP_011044318.1,sp|Q47Y88.1|RL25_COLP3,AAZ26147.1	MULTISPECIES: 50S ribosomal protein L25/general stress protein Ctc [Colwellia],RecName: Full=Large ribosomal subunit protein bL25; AltName: Full=50S ribosomal protein L25; AltName: Full=General stress protein CTC,ribosomal 5S rRNA E-loop binding protein Ctc/L25/TL5 [Colwellia psychrerythraea 34H]	0.773	147	0.003	17	17	106
WP_011044818.1,sp|Q47WT5.1|SYK_COLP3,AAZ26689.1	MULTISPECIES: lysine--tRNA ligase [Colwellia],RecName: Full=Lysine--tRNA ligase; AltName: Full=Lysyl-tRNA synthetase; Short=LysRS,lysyl-tRNA synthetase [Colwellia psychrerythraea 34H]	0.666	146	0.001	41	41	107
AAZ25755.1,WP_011042069.1	isocitrate lyase [Colwellia psychrerythraea 34H],MULTISPECIES: isocitrate lyase [Colwellia]	0.769	144	0.001	40	40	108
AAZ26880.1,WP_011041298.1,CAY37827.1	FKBP-type peptidyl-prolyl cis-trans isomerase FkpA [Colwellia psychrerythraea 34H],MULTISPECIES: FKBP-type peptidyl-prolyl cis-trans isomerase [Colwellia],unnamed protein product [Colwellia psychrerythraea 34H]	0.769	144	0.003	31	31	109
WP_011041887.1,AAZ26888.1	sodium-extruding oxaloacetate decarboxylase subunit alpha [Colwellia psychrerythraea],oxaloacetate decarboxylase, alpha subunit [Colwellia psychrerythraea 34H]	0.721	144	0.001	41	41	110
WP_011042285.1,AAZ27788.1	MULTISPECIES: dihydrodipicolinate synthase family protein [Colwellia],dihydrodipicolinate synthetase family protein [Colwellia psychrerythraea 34H]	0.563	141	0.002	26	26	111
WP_011044554.1,AAZ25817.1	MULTISPECIES: aspartate-semialdehyde dehydrogenase [Colwellia],aspartate-semialdehyde dehydrogenase [Colwellia psychrerythraea 34H]	0.746	139	0.002	28	28	112
gi|21961227|gb|AAH34535.1|	(CONTAMINANT) Keratin 6B [Homo sapiens]	0.450	138	0.001	35	2	113
AAZ28435.1,WP_011041716.1,sp|Q487Z9.1|RS3_COLP3	ribosomal protein S3 [Colwellia psychrerythraea 34H],MULTISPECIES: 30S ribosomal protein S3 [Colwellia],RecName: Full=Small ribosomal subunit protein uS3; AltName: Full=30S ribosomal protein S3	0.701	137	0.003	23	23	114
gi|15559584|gb|AAH14152.1|	(CONTAMINANT) Keratin 6A [Homo sapiens]	0.465	136	0.001	36	1	115
AAZ26977.1,WP_011043033.1	citrate synthase I [Colwellia psychrerythraea 34H],MULTISPECIES: citrate synthase [Colwellia]	0.666	135	0.001	32	32	116
WP_011043999.1,AAZ25341.1,sp|Q47Z58.1|SYE_COLP3	glutamate--tRNA ligase [Colwellia psychrerythraea],glutamyl-tRNA synthetase [Colwellia psychrerythraea 34H],RecName: Full=Glutamate--tRNA ligase; AltName: Full=Glutamyl-tRNA synthetase; Short=GluRS	0.813	135	0.001	36	36	117
gi|46812692|gb|AAH69269.1|	(CONTAMINANT) Keratin 6A [Homo sapiens]	0.449	135	0.001	35	0	118
sp|Q483C7.1|SYDND_COLP3,WP_011042934.1,AAZ24374.1	RecName: Full=Aspartate--tRNA(Asp/Asn) ligase; AltName: Full=Aspartyl-tRNA synthetase; Short=AspRS; AltName: Full=Non-discriminating aspartyl-tRNA synthetase; Short=ND-AspRS,aspartate--tRNA ligase [Colwellia psychrerythraea],aspartyl-tRNA synthetase [Colwellia psychrerythraea 34H]	0.609	135	0.001	36	36	119
WP_011041051.1,AAZ24621.1	MULTISPECIES: transcription termination factor Rho [Colwellia],transcription termination factor Rho [Colwellia psychrerythraea 34H]	0.764	134	0.002	36	36	120
AAZ25958.1,WP_011043145.1	DNA gyrase, A subunit [Colwellia psychrerythraea 34H],DNA topoisomerase (ATP-hydrolyzing) subunit A [Colwellia psychrerythraea]	0.426	133	6.87e-4	40	23	121
WP_011040894.1,AAZ27440.1	DNA topoisomerase (ATP-hydrolyzing) subunit B [Colwellia psychrerythraea],DNA gyrase, B subunit [Colwellia psychrerythraea 34H]	0.550	132	7.61e-4	44	44	122
WP_011041200.1,AAZ24340.1	FtsH protease activity modulator HflK [Colwellia psychrerythraea],HflK protein [Colwellia psychrerythraea 34H]	0.712	131	0.002	42	42	123
WP_011041923.1,AAZ27357.1	NADH:ubiquinone reductase (Na(+)-transporting) subunit F [Colwellia psychrerythraea],NADH:ubiquinone oxidoreductase, Na(+)-translocating, F subunit [Colwellia psychrerythraea 34H]	0.676	131	0.002	29	29	124
WP_011044533.1,AAZ24392.1	SurA N-terminal domain-containing protein [Colwellia psychrerythraea],peptidyl-prolyl cis-trans isomerase D [Colwellia psychrerythraea 34H]	0.528	131	9.63e-4	36	36	125
sp|Q487Z8.1|RL22_COLP3,WP_011041717.1,AAZ27318.1	RecName: Full=Large ribosomal subunit protein uL22; AltName: Full=50S ribosomal protein L22,MULTISPECIES: 50S ribosomal protein L22 [Colwellia],ribosomal protein L22 [Colwellia psychrerythraea 34H]	0.809	131	0.006	19	19	126
WP_011041413.1,AAZ28762.1,sp|Q489F4.1|PUR9_COLP3	bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase [Colwellia psychrerythraea],phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase [Colwellia psychrerythraea 34H],RecName: Full=Bifunctional purine biosynthesis protein PurH; Includes: RecName: Full=Phosphoribosylaminoimidazolecarboxamide formyltransferase; AltName: Full=AICAR transformylase; Includes: RecName: Full=IMP cyclohydrolase; AltName: Full=ATIC; AltName: Full=IMP synthase; AltName: Full=Inosinicase	0.640	130	0.001	36	36	127
WP_011041461.1,sp|Q489A3.1|RL14_COLP3,AAZ27981.1	MULTISPECIES: 50S ribosomal protein L14 [Colwellia],RecName: Full=Large ribosomal subunit protein uL14; AltName: Full=50S ribosomal protein L14,ribosomal protein L14 [Colwellia psychrerythraea 34H]	0.746	130	0.005	21	20	128
CBC07422.1,CAW72667.1,CBC14135.1,CAW37813.1,WP_011043037.1,CAW41853.1,CBC03685.1,CBC81018.1,CAW47798.1,CAW65190.1,CBC48868.1,CAW81304.1,CBC63811.1,AAZ24901.1	unnamed protein product [Colwellia psychrerythraea 34H],MULTISPECIES: succinate dehydrogenase iron-sulfur subunit [Colwellia],succinate dehydrogenase, iron-sulfur protein [Colwellia psychrerythraea 34H]	0.779	129	0.003	28	28	129
AAZ26228.1,sp|Q47WQ9.1|PYRG_COLP3,WP_011044844.1	CTP synthase [Colwellia psychrerythraea 34H],RecName: Full=CTP synthase; AltName: Full=Cytidine 5'-triphosphate synthase; AltName: Full=Cytidine triphosphate synthetase; Short=CTP synthetase; Short=CTPS; AltName: Full=UTP--ammonia ligase,CTP synthase [Colwellia psychrerythraea]	0.552	128	0.001	32	32	130
WP_011044441.1,AAZ27458.1	electron transfer flavoprotein subunit beta/FixA family protein [Colwellia psychrerythraea],electron transfer flavoprotein, beta subunit [Colwellia psychrerythraea 34H]	0.784	127	0.002	19	19	131
AAZ26716.1,WP_011042913.1	polysaccharide biosynthesis protein [Colwellia psychrerythraea 34H],UDP-N-acetylglucosamine 4,6-dehydratase (inverting) [Colwellia psychrerythraea]	0.801	126	0.002	35	35	132
WP_011043783.1,AAZ26606.1,sp|Q47ZS5.1|SYFB_COLP3	phenylalanine--tRNA ligase subunit beta [Colwellia psychrerythraea],phenylalanyl-tRNA synthetase, beta subunit [Colwellia psychrerythraea 34H],RecName: Full=Phenylalanine--tRNA ligase beta subunit; AltName: Full=Phenylalanyl-tRNA synthetase beta subunit; Short=PheRS	0.596	125	7.27e-4	40	40	133
AAZ24328.1,WP_011041252.1	inorganic pyrophosphatase, manganese-dependent [Colwellia psychrerythraea 34H],manganese-dependent inorganic pyrophosphatase [Colwellia psychrerythraea]	0.704	124	0.002	25	25	134
WP_011044972.1,sp|Q47WD1.1|GUAA_COLP3,AAZ25415.1	MULTISPECIES: glutamine-hydrolyzing GMP synthase [Colwellia],RecName: Full=GMP synthase [glutamine-hydrolyzing]; AltName: Full=GMP synthetase; AltName: Full=Glutamine amidotransferase,GMP synthase [Colwellia psychrerythraea 34H]	0.720	124	0.001	34	34	135
WP_011045689.1,AAZ26092.1,CAY34967.1	amino acid aminotransferase [Colwellia psychrerythraea],aspartate aminotransferase [Colwellia psychrerythraea 34H],unnamed protein product [Colwellia psychrerythraea 34H]	0.717	123	0.001	28	28	136
WP_011042287.1,AAZ25056.1	aldehyde dehydrogenase (NADP(+)) [Colwellia psychrerythraea],fatty aldehyde dehydrogenase [Colwellia psychrerythraea 34H]	0.651	122	0.001	26	26	137
AAZ28743.1,WP_011041999.1	tonB-dependent vitamin B12 receptor [Colwellia psychrerythraea 34H],TonB-dependent receptor domain-containing protein [Colwellia psychrerythraea]	0.543	121	9.13e-4	25	25	138
sp|Q47UN7.1|ILVD_COLP3,WP_011045565.1,AAZ28474.1	RecName: Full=Dihydroxy-acid dehydratase; Short=DAD,dihydroxy-acid dehydratase [Colwellia psychrerythraea],dihydroxy-acid dehydratase [Colwellia psychrerythraea 34H]	0.544	120	9.08e-4	31	31	139
AAZ27611.1,sp|Q47UW3.1|EFG2_COLP3,WP_011045490.1	translation elongation factor G [Colwellia psychrerythraea 34H],RecName: Full=Elongation factor G 2; Short=EF-G 2,MULTISPECIES: elongation factor G [Colwellia]	0.578	119	7.99e-4	38	37	140
sp|Q47WR3.1|TAL_COLP3,WP_011044840.1,AAZ27306.1	RecName: Full=Transaldolase,transaldolase [Colwellia psychrerythraea],transaldolase [Colwellia psychrerythraea 34H]	0.822	119	0.002	33	33	141
WP_011044802.1,sp|Q47WV1.1|RL19_COLP3,AAZ27520.1	MULTISPECIES: 50S ribosomal protein L19 [Colwellia],RecName: Full=Large ribosomal subunit protein bL19; AltName: Full=50S ribosomal protein L19,ribosomal protein L19 [Colwellia psychrerythraea 34H]	0.726	118	0.005	18	18	142
WP_011044870.1,CBL85428.1,sp|Q47WN3.1|RECA_COLP3,AAZ25774.1	MULTISPECIES: recombinase RecA [Colwellia],unnamed protein product [Colwellia psychrerythraea 34H],RecName: Full=Protein RecA; AltName: Full=Recombinase A,recA protein [Colwellia psychrerythraea 34H]	0.696	118	0.002	27	27	143
WP_011045172.1,sp|Q47VT1.1|RL13_COLP3,AAZ24934.1	MULTISPECIES: 50S ribosomal protein L13 [Colwellia],RecName: Full=Large ribosomal subunit protein uL13; AltName: Full=50S ribosomal protein L13,ribosomal protein L13 [Colwellia psychrerythraea 34H]	0.761	118	0.004	15	15	144
AAZ25554.1,WP_011042421.1	zinc metallopeptidase family protein [Colwellia psychrerythraea 34H],M2 family metallopeptidase [Colwellia psychrerythraea]	0.745	116	8.79e-4	39	39	145
sp|Q489Q8.1|DCUP_COLP3,AAZ27556.1,WP_011041309.1	RecName: Full=Uroporphyrinogen decarboxylase; Short=UPD; Short=URO-D,uroporphyrinogen decarboxylase [Colwellia psychrerythraea 34H],MULTISPECIES: uroporphyrinogen decarboxylase [Colwellia]	0.465	116	0.002	30	30	146
WP_011042019.1,sp|Q486U0.1|SYI_COLP3,AAZ24004.1	isoleucine--tRNA ligase [Colwellia psychrerythraea],RecName: Full=Isoleucine--tRNA ligase; AltName: Full=Isoleucyl-tRNA synthetase; Short=IleRS,isoleucyl-tRNA synthetase [Colwellia psychrerythraea 34H]	0.504	115	5.66e-4	36	36	147
CBL85652.1,AAZ28053.1,WP_011045484.1	unnamed protein product [Colwellia psychrerythraea 34H],sulfite reductase (NADPH) flavoprotein alpha-component [Colwellia psychrerythraea 34H],assimilatory sulfite reductase (NADPH) flavoprotein subunit [Colwellia psychrerythraea]	0.417	114	8.74e-4	29	29	148
WP_011042801.1,AAZ24054.1	TonB-dependent receptor [Colwellia psychrerythraea],TonB-dependent receptor [Colwellia psychrerythraea 34H]	0.489	114	6.96e-4	29	29	149
AAZ25202.1,WP_011041477.1,sp|Q488Y7.1|RL17_COLP3	ribosomal protein L17 [Colwellia psychrerythraea 34H],MULTISPECIES: 50S ribosomal protein L17 [Colwellia],RecName: Full=Large ribosomal subunit protein bL17; AltName: Full=50S ribosomal protein L17	0.664	113	0.004	15	15	150
AAZ28484.1,WP_011044624.1	fructose-bisphosphate aldolase, class II [Colwellia psychrerythraea 34H],class II fructose-bisphosphate aldolase [Colwellia psychrerythraea]	0.689	112	0.001	32	32	151
sp|Q489A2.1|RL24_COLP3,AAZ28576.1,WP_011041462.1	RecName: Full=Large ribosomal subunit protein uL24; AltName: Full=50S ribosomal protein L24,ribosomal protein L24 [Colwellia psychrerythraea 34H],MULTISPECIES: 50S ribosomal protein L24 [Colwellia]	0.904	112	0.005	20	20	152
AAZ25239.1,sp|Q47Z50.1|SYP_COLP3,WP_011044007.1	prolyl-tRNA synthetase [Colwellia psychrerythraea 34H],RecName: Full=Proline--tRNA ligase; AltName: Full=Prolyl-tRNA synthetase; Short=ProRS,proline--tRNA ligase [Colwellia psychrerythraea]	0.689	111	9.15e-4	35	35	153
sp|Q480Q2.1|SYS_COLP3,WP_011043561.1,AAZ26814.1	RecName: Full=Serine--tRNA ligase; AltName: Full=Seryl-tRNA synthetase; Short=SerRS; AltName: Full=Seryl-tRNA(Ser/Sec) synthetase,MULTISPECIES: serine--tRNA ligase [Colwellia],seryl-tRNA synthetase [Colwellia psychrerythraea 34H]	0.735	111	0.001	33	33	154
AAZ28619.1,WP_011045064.1	RNA polymerase sigma-70 factor [Colwellia psychrerythraea 34H],MULTISPECIES: RNA polymerase sigma factor RpoD [Colwellia]	0.416	110	8.38e-4	30	30	155
AAZ24516.1,WP_011041026.1	hypothetical protein CPS_0151 [Colwellia psychrerythraea 34H],MULTISPECIES: SapC family protein [Colwellia]	0.703	109	0.002	19	19	156
sp|Q488Y0.1|ASTD_COLP3,AAZ28301.1,WP_011041484.1	RecName: Full=N-succinylglutamate 5-semialdehyde dehydrogenase; AltName: Full=Succinylglutamic semialdehyde dehydrogenase; Short=SGSD,succinylglutamic semialdehyde dehydrogenase [Colwellia psychrerythraea 34H],succinylglutamate-semialdehyde dehydrogenase [Colwellia psychrerythraea]	0.691	109	0.001	27	27	157
WP_011044842.1,AAZ26286.1,sp|Q47WR1.1|ENO_COLP3	MULTISPECIES: phosphopyruvate hydratase [Colwellia],enolase [Colwellia psychrerythraea 34H],RecName: Full=Enolase; AltName: Full=2-phospho-D-glycerate hydro-lyase; AltName: Full=2-phosphoglycerate dehydratase	0.618	108	0.001	29	28	158
gi|24659602|gb|AAH39169.1|	(CONTAMINANT) Keratin 16 [Homo sapiens]	0.558	108	0.001	31	15	159
CAY37828.1,AAZ28848.1	unnamed protein product [Colwellia psychrerythraea 34H],FKBP-type peptidyl-prolyl cis-trans isomerase FklB [Colwellia psychrerythraea 34H]	0.385	107	0.002	13	13	160
WP_269801473.1	MULTISPECIES: FKBP-type peptidyl-prolyl cis-trans isomerase [Colwellia]	0.400	107	0.002	13	13	160
WP_011044657.1,CBM38110.1,AAZ27465.1	ATP-dependent chaperone ClpB [Colwellia psychrerythraea],unnamed protein product [Colwellia psychrerythraea 34H],ATP-dependent chaperone protein ClpB [Colwellia psychrerythraea 34H]	0.438	107	5.83e-4	32	30	161
AAZ27295.1,sp|Q486F9.1|DNAK1_COLP3,WP_011042150.1	chaperone protein DnaK [Colwellia psychrerythraea 34H],RecName: Full=Chaperone protein DnaK 1; AltName: Full=HSP70 1; AltName: Full=Heat shock 70 kDa protein 1; AltName: Full=Heat shock protein 70 1,molecular chaperone DnaK [Colwellia psychrerythraea]	0.596	106	7.86e-4	32	32	162
WP_011044320.1,AAZ28475.1	MULTISPECIES: redox-regulated ATPase YchF [Colwellia],GTP-binding protein YchF [Colwellia psychrerythraea 34H]	0.678	106	0.001	22	22	163
WP_011045169.1,AAZ28720.1	MULTISPECIES: ubiquinol-cytochrome c reductase iron-sulfur subunit [Colwellia],ubiquinol-cytochrome c reductase, iron-sulfur subunit [Colwellia psychrerythraea 34H]	0.653	106	0.003	12	12	164
sp|Q485F2.1|ACCA_COLP3,WP_011042407.1,AAZ27447.1	RecName: Full=Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha; Short=ACCase subunit alpha; Short=Acetyl-CoA carboxylase carboxyltransferase subunit alpha,MULTISPECIES: acetyl-CoA carboxylase carboxyl transferase subunit alpha [Colwellia],acetyl-CoA carboxylase, carboxyl transferase, alpha subunit [Colwellia psychrerythraea 34H]	0.742	106	0.002	27	27	165
AAZ26350.1,WP_011042441.1	acetyl-CoA acetyltransferase [Colwellia psychrerythraea 34H],acetyl-CoA C-acyltransferase [Colwellia psychrerythraea]	0.642	105	0.001	28	28	166
CAW62245.1,WP_011045342.1,AAZ25522.1,sp|Q47VB1.1|F16PA_COLP3,CBC43043.1	unnamed protein product [Colwellia psychrerythraea 34H],class 1 fructose-bisphosphatase [Colwellia psychrerythraea],fructose-1,6-bisphosphatase [Colwellia psychrerythraea 34H],RecName: Full=Fructose-1,6-bisphosphatase class 1; Short=FBPase class 1; AltName: Full=D-fructose-1,6-bisphosphate 1-phosphohydrolase class 1	0.612	105	0.002	24	24	167
AAZ24130.1,WP_011045166.1	stringent starvation protein A [Colwellia psychrerythraea 34H],MULTISPECIES: stringent starvation protein SspA [Colwellia]	0.502	104	0.002	20	20	168
AAZ25723.1,WP_011045502.1	transcription termination/antitermination factor NusG [Colwellia psychrerythraea 34H],MULTISPECIES: transcription termination/antitermination protein NusG [Colwellia]	0.692	103	0.002	16	16	169
WP_011040995.1,AAZ24696.1	glycine C-acetyltransferase [Colwellia psychrerythraea],2-amino-3-ketobutyrate coenzyme A ligase [Colwellia psychrerythraea 34H]	0.657	103	0.001	30	30	170
WP_011045258.1,AAZ24616.1	MULTISPECIES: cold-shock protein [Colwellia],cold-shock DNA-binding domain family protein [Colwellia psychrerythraea 34H]	0.912	103	0.007	7	7	171
sp|Q486J8.1|GCST_COLP3,WP_011042111.1,AAZ28390.1,CAY34042.1	RecName: Full=Aminomethyltransferase; AltName: Full=Glycine cleavage system T protein,MULTISPECIES: glycine cleavage system aminomethyltransferase GcvT [Colwellia],glycine cleavage system T protein [Colwellia psychrerythraea 34H],unnamed protein product [Colwellia psychrerythraea 34H]	0.511	103	0.001	21	21	172
AAZ24233.1,WP_011043587.1	hypothetical protein CPS_2781 [Colwellia psychrerythraea 34H],DUF3083 family protein [Colwellia psychrerythraea]	0.747	102	0.001	27	27	173
AAZ27477.1,WP_011043093.1	pyruvate kinase [Colwellia psychrerythraea 34H],MULTISPECIES: pyruvate kinase [Colwellia]	0.654	102	9.91e-4	26	26	174
WP_011044913.1,AAZ24685.1	MULTISPECIES: outer membrane channel protein TolC [Colwellia],outer membrane protein TolC [Colwellia psychrerythraea 34H]	0.550	102	0.001	27	27	175
sp|Q47VL4.1|OBG_COLP3,WP_011045239.1,AAZ27728.1	RecName: Full=GTPase Obg; AltName: Full=GTP-binding protein Obg,MULTISPECIES: Obg family GTPase CgtA [Colwellia],GTP-binding protein, GTP1/Obg family [Colwellia psychrerythraea 34H]	0.602	102	0.001	21	21	176
sp|Q488Z1.1|RS13_COLP3,AAZ24238.1,WP_011041473.1	RecName: Full=Small ribosomal subunit protein uS13; AltName: Full=30S ribosomal protein S13,ribosomal protein S13 [Colwellia psychrerythraea 34H],MULTISPECIES: 30S ribosomal protein S13 [Colwellia]	0.737	102	0.004	20	20	177
WP_011045510.1,AAZ28752.1	TonB-dependent receptor [Colwellia psychrerythraea],putative oar protein [Colwellia psychrerythraea 34H]	0.372	101	4.75e-4	30	30	178
sp|Q47Z40.1|SYQ_COLP3,AAZ27222.1,WP_011044017.1	RecName: Full=Glutamine--tRNA ligase; AltName: Full=Glutaminyl-tRNA synthetase; Short=GlnRS,glutaminyl-tRNA synthetase [Colwellia psychrerythraea 34H],glutamine--tRNA ligase [Colwellia psychrerythraea]	0.653	101	8.52e-4	36	36	179
WP_011042794.1,sp|Q483R6.1|TYPH_COLP3,AAZ26339.1	thymidine phosphorylase [Colwellia psychrerythraea],RecName: Full=Thymidine phosphorylase; AltName: Full=TdRPase,thymidine phosphorylase [Colwellia psychrerythraea 34H]	0.658	100	0.001	28	28	180
AAZ26868.1,WP_011042554.1,sp|Q484Q5.1|SYL_COLP3	leucyl-tRNA synthetase [Colwellia psychrerythraea 34H],leucine--tRNA ligase [Colwellia psychrerythraea],RecName: Full=Leucine--tRNA ligase; AltName: Full=Leucyl-tRNA synthetase; Short=LeuRS	0.438	99	5.38e-4	35	35	181
WP_011041441.1,AAZ26971.1	nucleotide sugar dehydrogenase [Colwellia psychrerythraea],UDP-glucose 6-dehydrogenase [Colwellia psychrerythraea 34H]	0.598	99	0.001	28	28	182
WP_011044367.1,AAZ24360.1	fumarate hydratase [Colwellia psychrerythraea],putative fumarate hydratase, class I [Colwellia psychrerythraea 34H]	0.604	99	9.16e-4	34	34	183
AAZ27748.1,WP_011042324.1	flagellin [Colwellia psychrerythraea 34H],flagellin [Colwellia psychrerythraea]	0.364	98	8.89e-4	20	15	184
WP_011041201.1,AAZ26414.1	MULTISPECIES: protease modulator HflC [Colwellia],HflC protein [Colwellia psychrerythraea 34H]	0.692	98	0.002	31	31	185
WP_011044334.1,AAZ25862.1	MULTISPECIES: Hsp20 family protein [Colwellia],chaperone protein IbpA [Colwellia psychrerythraea 34H]	0.872	98	0.003	16	16	186
sp|Q47W08.1|RL31_COLP3,WP_011045095.1,AAZ27020.1	RecName: Full=Large ribosomal subunit protein bL31; AltName: Full=50S ribosomal protein L31,50S ribosomal protein L31 [Colwellia psychrerythraea],ribosomal protein L31 [Colwellia psychrerythraea 34H]	0.900	98	0.007	9	9	187
sp|Q48AS2.1|SYGB_COLP3,WP_011040896.1,AAZ27379.1	RecName: Full=Glycine--tRNA ligase beta subunit; AltName: Full=Glycyl-tRNA synthetase beta subunit; Short=GlyRS,glycine--tRNA ligase subunit beta [Colwellia psychrerythraea],glycyl-tRNA synthetase, beta subunit [Colwellia psychrerythraea 34H]	0.615	98	6.68e-4	33	33	188
AAZ28057.1,WP_011043568.1	thioredoxin-disulfide reductase [Colwellia psychrerythraea 34H],MULTISPECIES: thioredoxin-disulfide reductase [Colwellia]	0.775	97	0.001	21	21	189
AAZ28159.1,WP_011044595.1	porin [Colwellia psychrerythraea 34H],porin [Colwellia psychrerythraea]	0.616	97	0.001	24	23	190
AAZ27010.1,sp|Q47UV5.1|RL11_COLP3,WP_011045498.1	ribosomal protein L11 [Colwellia psychrerythraea 34H],RecName: Full=Large ribosomal subunit protein uL11; AltName: Full=50S ribosomal protein L11,MULTISPECIES: 50S ribosomal protein L11 [Colwelliaceae]	0.894	96	0.003	18	18	191
AAZ27946.1,WP_011045357.1,sp|Q47V96.1|GSA_COLP3	glutamate-1-semialdehyde-2,1-aminomutase [Colwellia psychrerythraea 34H],glutamate-1-semialdehyde 2,1-aminomutase [Colwellia psychrerythraea],RecName: Full=Glutamate-1-semialdehyde 2,1-aminomutase; Short=GSA; AltName: Full=Glutamate-1-semialdehyde aminotransferase; Short=GSA-AT	0.576	96	0.001	23	23	192
