Protein(s)	Protein Description(s)	Sequence Coverage	PSMs	NSAF	Distinct Peptides	Unique Peptides	Protein Group Number
sp|Q488Z6.1|RS5_COLP3,AAZ24388.1,WP_011041468.1	RecName: Full=Small ribosomal subunit protein uS5; AltName: Full=30S ribosomal protein S5,ribosomal protein S5 [Colwellia psychrerythraea 34H],MULTISPECIES: 30S ribosomal protein S5 [Colwellia]	0.716	151	0.004	23	23	104
WP_011041887.1,AAZ26888.1	sodium-extruding oxaloacetate decarboxylase subunit alpha [Colwellia psychrerythraea],oxaloacetate decarboxylase, alpha subunit [Colwellia psychrerythraea 34H]	0.703	150	0.001	40	40	105
WP_011044318.1,sp|Q47Y88.1|RL25_COLP3,AAZ26147.1	MULTISPECIES: 50S ribosomal protein L25/general stress protein Ctc [Colwellia],RecName: Full=Large ribosomal subunit protein bL25; AltName: Full=50S ribosomal protein L25; AltName: Full=General stress protein CTC,ribosomal 5S rRNA E-loop binding protein Ctc/L25/TL5 [Colwellia psychrerythraea 34H]	0.773	150	0.003	15	15	106
gi|817091128|gb|AKF18168.1|	ATP synthase beta subunit, partial (chloroplast) [Thalassiosira pseudonana]	0.767	150	0.001	32	0	107
WP_011044818.1,sp|Q47WT5.1|SYK_COLP3,AAZ26689.1	MULTISPECIES: lysine--tRNA ligase [Colwellia],RecName: Full=Lysine--tRNA ligase; AltName: Full=Lysyl-tRNA synthetase; Short=LysRS,lysyl-tRNA synthetase [Colwellia psychrerythraea 34H]	0.660	149	0.001	39	39	108
sp|Q488Y0.1|ASTD_COLP3,AAZ28301.1,WP_011041484.1	RecName: Full=N-succinylglutamate 5-semialdehyde dehydrogenase; AltName: Full=Succinylglutamic semialdehyde dehydrogenase; Short=SGSD,succinylglutamic semialdehyde dehydrogenase [Colwellia psychrerythraea 34H],succinylglutamate-semialdehyde dehydrogenase [Colwellia psychrerythraea]	0.669	147	0.001	28	28	109
WP_011041923.1,AAZ27357.1	NADH:ubiquinone reductase (Na(+)-transporting) subunit F [Colwellia psychrerythraea],NADH:ubiquinone oxidoreductase, Na(+)-translocating, F subunit [Colwellia psychrerythraea 34H]	0.658	146	0.001	32	32	110
gi|224005154|ref|XP_002296228.1|,gi|209586260|gb|ACI64945.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.744	145	0.001	36	31	111
AAZ28281.1,WP_011043142.1	ribonucleoside-diphosphate reductase, alpha subunit [Colwellia psychrerythraea 34H],class 1a ribonucleoside-diphosphate reductase subunit alpha [Colwellia psychrerythraea]	0.561	144	7.71e-4	39	39	112
WP_011044972.1,sp|Q47WD1.1|GUAA_COLP3,AAZ25415.1	MULTISPECIES: glutamine-hydrolyzing GMP synthase [Colwellia],RecName: Full=GMP synthase [glutamine-hydrolyzing]; AltName: Full=GMP synthetase; AltName: Full=Glutamine amidotransferase,GMP synthase [Colwellia psychrerythraea 34H]	0.712	144	0.001	33	33	113
AAZ26716.1,WP_011042913.1	polysaccharide biosynthesis protein [Colwellia psychrerythraea 34H],UDP-N-acetylglucosamine 4,6-dehydratase (inverting) [Colwellia psychrerythraea]	0.801	143	0.002	33	33	114
WP_011040894.1,AAZ27440.1	DNA topoisomerase (ATP-hydrolyzing) subunit B [Colwellia psychrerythraea],DNA gyrase, B subunit [Colwellia psychrerythraea 34H]	0.528	143	7.11e-4	43	43	115
AAZ25958.1,WP_011043145.1	DNA gyrase, A subunit [Colwellia psychrerythraea 34H],DNA topoisomerase (ATP-hydrolyzing) subunit A [Colwellia psychrerythraea]	0.471	142	6.33e-4	45	24	116
AAZ26977.1,WP_011043033.1	citrate synthase I [Colwellia psychrerythraea 34H],MULTISPECIES: citrate synthase [Colwellia]	0.654	142	0.001	26	26	117
WP_011043783.1,AAZ26606.1,sp|Q47ZS5.1|SYFB_COLP3	phenylalanine--tRNA ligase subunit beta [Colwellia psychrerythraea],phenylalanyl-tRNA synthetase, beta subunit [Colwellia psychrerythraea 34H],RecName: Full=Phenylalanine--tRNA ligase beta subunit; AltName: Full=Phenylalanyl-tRNA synthetase beta subunit; Short=PheRS	0.581	139	6.97e-4	43	43	118
CBC07422.1,CAW72667.1,CBC14135.1,CAW37813.1,WP_011043037.1,CAW41853.1,CBC03685.1,CBC81018.1,CAW47798.1,CAW65190.1,CBC48868.1,CAW81304.1,CBC63811.1,AAZ24901.1	unnamed protein product [Colwellia psychrerythraea 34H],MULTISPECIES: succinate dehydrogenase iron-sulfur subunit [Colwellia],succinate dehydrogenase, iron-sulfur protein [Colwellia psychrerythraea 34H]	0.779	138	0.002	24	24	119
AAZ26228.1,sp|Q47WQ9.1|PYRG_COLP3,WP_011044844.1	CTP synthase [Colwellia psychrerythraea 34H],RecName: Full=CTP synthase; AltName: Full=Cytidine 5'-triphosphate synthase; AltName: Full=Cytidine triphosphate synthetase; Short=CTP synthetase; Short=CTPS; AltName: Full=UTP--ammonia ligase,CTP synthase [Colwellia psychrerythraea]	0.710	136	0.001	32	32	120
WP_011044554.1,AAZ25817.1	MULTISPECIES: aspartate-semialdehyde dehydrogenase [Colwellia],aspartate-semialdehyde dehydrogenase [Colwellia psychrerythraea 34H]	0.708	134	0.002	27	27	121
gi|18999435|gb|AAH24292.1|,gi|27503816|gb|AAH42132.1|	(CONTAMINANT) Keratin 5 [Homo sapiens]	0.469	134	9.19e-4	38	22	122
AAZ28435.1,WP_011041716.1,sp|Q487Z9.1|RS3_COLP3	ribosomal protein S3 [Colwellia psychrerythraea 34H],MULTISPECIES: 30S ribosomal protein S3 [Colwellia],RecName: Full=Small ribosomal subunit protein uS3; AltName: Full=30S ribosomal protein S3	0.723	133	0.002	23	23	123
AAZ27611.1,sp|Q47UW3.1|EFG2_COLP3,WP_011045490.1	translation elongation factor G [Colwellia psychrerythraea 34H],RecName: Full=Elongation factor G 2; Short=EF-G 2,MULTISPECIES: elongation factor G [Colwellia]	0.601	132	7.64e-4	41	40	124
AAZ25239.1,sp|Q47Z50.1|SYP_COLP3,WP_011044007.1	prolyl-tRNA synthetase [Colwellia psychrerythraea 34H],RecName: Full=Proline--tRNA ligase; AltName: Full=Prolyl-tRNA synthetase; Short=ProRS,proline--tRNA ligase [Colwellia psychrerythraea]	0.675	131	9.32e-4	42	42	125
WP_011043999.1,AAZ25341.1,sp|Q47Z58.1|SYE_COLP3	glutamate--tRNA ligase [Colwellia psychrerythraea],glutamyl-tRNA synthetase [Colwellia psychrerythraea 34H],RecName: Full=Glutamate--tRNA ligase; AltName: Full=Glutamyl-tRNA synthetase; Short=GluRS	0.813	131	0.001	36	36	126
WP_011044441.1,AAZ27458.1	electron transfer flavoprotein subunit beta/FixA family protein [Colwellia psychrerythraea],electron transfer flavoprotein, beta subunit [Colwellia psychrerythraea 34H]	0.784	131	0.002	20	20	127
AAZ25554.1,WP_011042421.1	zinc metallopeptidase family protein [Colwellia psychrerythraea 34H],M2 family metallopeptidase [Colwellia psychrerythraea]	0.737	130	8.50e-4	39	39	128
WP_011042285.1,AAZ27788.1	MULTISPECIES: dihydrodipicolinate synthase family protein [Colwellia],dihydrodipicolinate synthetase family protein [Colwellia psychrerythraea 34H]	0.563	129	0.002	24	24	129
WP_011042801.1,AAZ24054.1	TonB-dependent receptor [Colwellia psychrerythraea],TonB-dependent receptor [Colwellia psychrerythraea 34H]	0.498	129	6.79e-4	30	30	130
WP_011045100.1,AAZ24728.1,sp|Q47W03.1|HSLU_COLP3	HslU--HslV peptidase ATPase subunit [Colwellia psychrerythraea],heat shock protein HslVU, ATPase subunit HslU [Colwellia psychrerythraea 34H],RecName: Full=ATP-dependent protease ATPase subunit HslU; AltName: Full=Unfoldase HslU	0.614	129	0.001	31	31	131
sp|Q480Q2.1|SYS_COLP3,WP_011043561.1,AAZ26814.1	RecName: Full=Serine--tRNA ligase; AltName: Full=Seryl-tRNA synthetase; Short=SerRS; AltName: Full=Seryl-tRNA(Ser/Sec) synthetase,MULTISPECIES: serine--tRNA ligase [Colwellia],seryl-tRNA synthetase [Colwellia psychrerythraea 34H]	0.714	129	0.001	32	32	132
sp|Q488Z4.1|RL15_COLP3,WP_011041470.1,AAZ26195.1	RecName: Full=Large ribosomal subunit protein uL15; AltName: Full=50S ribosomal protein L15,MULTISPECIES: 50S ribosomal protein L15 [Colwellia],ribosomal protein L15 [Colwellia psychrerythraea 34H]	0.681	129	0.004	17	17	133
AAZ27295.1,sp|Q486F9.1|DNAK1_COLP3,WP_011042150.1	chaperone protein DnaK [Colwellia psychrerythraea 34H],RecName: Full=Chaperone protein DnaK 1; AltName: Full=HSP70 1; AltName: Full=Heat shock 70 kDa protein 1; AltName: Full=Heat shock protein 70 1,molecular chaperone DnaK [Colwellia psychrerythraea]	0.627	128	8.18e-4	32	32	134
AAZ23999.1,WP_011044987.1,sp|Q47WB6.1|NDK_COLP3	nucleoside diphosphate kinase [Colwellia psychrerythraea 34H],MULTISPECIES: nucleoside-diphosphate kinase [Colwellia],RecName: Full=Nucleoside diphosphate kinase; Short=NDK; Short=NDP kinase; AltName: Full=Nucleoside-2-P kinase	0.643	127	0.004	13	13	135
WP_011041461.1,sp|Q489A3.1|RL14_COLP3,AAZ27981.1	MULTISPECIES: 50S ribosomal protein L14 [Colwellia],RecName: Full=Large ribosomal subunit protein uL14; AltName: Full=50S ribosomal protein L14,ribosomal protein L14 [Colwellia psychrerythraea 34H]	0.623	127	0.004	19	18	136
WP_011044533.1,AAZ24392.1	SurA N-terminal domain-containing protein [Colwellia psychrerythraea],peptidyl-prolyl cis-trans isomerase D [Colwellia psychrerythraea 34H]	0.538	127	8.06e-4	33	33	137
WP_011044870.1,CBL85428.1,sp|Q47WN3.1|RECA_COLP3,AAZ25774.1	MULTISPECIES: recombinase RecA [Colwellia],unnamed protein product [Colwellia psychrerythraea 34H],RecName: Full=Protein RecA; AltName: Full=Recombinase A,recA protein [Colwellia psychrerythraea 34H]	0.696	127	0.001	26	26	138
sp|Q47WR3.1|TAL_COLP3,WP_011044840.1,AAZ27306.1	RecName: Full=Transaldolase,transaldolase [Colwellia psychrerythraea],transaldolase [Colwellia psychrerythraea 34H]	0.844	127	0.002	29	29	139
CAW62245.1,WP_011045342.1,AAZ25522.1,sp|Q47VB1.1|F16PA_COLP3,CBC43043.1	unnamed protein product [Colwellia psychrerythraea 34H],class 1 fructose-bisphosphatase [Colwellia psychrerythraea],fructose-1,6-bisphosphatase [Colwellia psychrerythraea 34H],RecName: Full=Fructose-1,6-bisphosphatase class 1; Short=FBPase class 1; AltName: Full=D-fructose-1,6-bisphosphate 1-phosphohydrolase class 1	0.646	126	0.002	26	26	140
WP_011044842.1,AAZ26286.1,sp|Q47WR1.1|ENO_COLP3	MULTISPECIES: phosphopyruvate hydratase [Colwellia],enolase [Colwellia psychrerythraea 34H],RecName: Full=Enolase; AltName: Full=2-phospho-D-glycerate hydro-lyase; AltName: Full=2-phosphoglycerate dehydratase	0.590	126	0.001	26	25	141
WP_011045689.1,AAZ26092.1,CAY34967.1	amino acid aminotransferase [Colwellia psychrerythraea],aspartate aminotransferase [Colwellia psychrerythraea 34H],unnamed protein product [Colwellia psychrerythraea 34H]	0.705	126	0.001	30	30	142
WP_011042794.1,sp|Q483R6.1|TYPH_COLP3,AAZ26339.1	thymidine phosphorylase [Colwellia psychrerythraea],RecName: Full=Thymidine phosphorylase; AltName: Full=TdRPase,thymidine phosphorylase [Colwellia psychrerythraea 34H]	0.683	125	0.001	28	28	143
AAZ24328.1,WP_011041252.1	inorganic pyrophosphatase, manganese-dependent [Colwellia psychrerythraea 34H],manganese-dependent inorganic pyrophosphatase [Colwellia psychrerythraea]	0.697	124	0.002	24	24	144
WP_011044657.1,CBM38110.1,AAZ27465.1	ATP-dependent chaperone ClpB [Colwellia psychrerythraea],unnamed protein product [Colwellia psychrerythraea 34H],ATP-dependent chaperone protein ClpB [Colwellia psychrerythraea 34H]	0.523	124	5.83e-4	37	35	145
WP_011043400.1,sp|Q481G3.1|SYN_COLP3,AAZ27879.1	MULTISPECIES: asparagine--tRNA ligase [Colwellia],RecName: Full=Asparagine--tRNA ligase; AltName: Full=Asparaginyl-tRNA synthetase; Short=AsnRS,asparaginyl-tRNA synthetase [Colwellia psychrerythraea 34H]	0.732	123	0.001	36	35	146
WP_011044802.1,sp|Q47WV1.1|RL19_COLP3,AAZ27520.1	MULTISPECIES: 50S ribosomal protein L19 [Colwellia],RecName: Full=Large ribosomal subunit protein bL19; AltName: Full=50S ribosomal protein L19,ribosomal protein L19 [Colwellia psychrerythraea 34H]	0.726	123	0.004	18	18	147
WP_011041201.1,AAZ26414.1	MULTISPECIES: protease modulator HflC [Colwellia],HflC protein [Colwellia psychrerythraea 34H]	0.692	122	0.002	33	33	148
gi|223993043|ref|XP_002286205.1|,gi|220977520|gb|EED95846.1|	glyceraldehyde-3-phosphate dehydrogenase precursor, partial [Thalassiosira pseudonana CCMP1335]	0.648	121	0.001	32	31	149
AAZ28484.1,WP_011044624.1	fructose-bisphosphate aldolase, class II [Colwellia psychrerythraea 34H],class II fructose-bisphosphate aldolase [Colwellia psychrerythraea]	0.582	120	0.001	30	30	150
AAZ28743.1,WP_011041999.1	tonB-dependent vitamin B12 receptor [Colwellia psychrerythraea 34H],TonB-dependent receptor domain-containing protein [Colwellia psychrerythraea]	0.624	120	7.81e-4	27	27	151
WP_011040995.1,AAZ24696.1	glycine C-acetyltransferase [Colwellia psychrerythraea],2-amino-3-ketobutyrate coenzyme A ligase [Colwellia psychrerythraea 34H]	0.754	120	0.001	31	31	152
WP_011041413.1,AAZ28762.1,sp|Q489F4.1|PUR9_COLP3	bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase [Colwellia psychrerythraea],phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase [Colwellia psychrerythraea 34H],RecName: Full=Bifunctional purine biosynthesis protein PurH; Includes: RecName: Full=Phosphoribosylaminoimidazolecarboxamide formyltransferase; AltName: Full=AICAR transformylase; Includes: RecName: Full=IMP cyclohydrolase; AltName: Full=ATIC; AltName: Full=IMP synthase; AltName: Full=Inosinicase	0.651	120	9.11e-4	34	34	153
WP_011041051.1,AAZ24621.1	MULTISPECIES: transcription termination factor Rho [Colwellia],transcription termination factor Rho [Colwellia psychrerythraea 34H]	0.632	119	0.001	30	30	154
CBL85652.1,AAZ28053.1,WP_011045484.1	unnamed protein product [Colwellia psychrerythraea 34H],sulfite reductase (NADPH) flavoprotein alpha-component [Colwellia psychrerythraea 34H],assimilatory sulfite reductase (NADPH) flavoprotein subunit [Colwellia psychrerythraea]	0.404	118	7.80e-4	28	28	155
AAZ26868.1,WP_011042554.1,sp|Q484Q5.1|SYL_COLP3	leucyl-tRNA synthetase [Colwellia psychrerythraea 34H],leucine--tRNA ligase [Colwellia psychrerythraea],RecName: Full=Leucine--tRNA ligase; AltName: Full=Leucyl-tRNA synthetase; Short=LeuRS	0.443	117	5.49e-4	37	37	156
AAZ27477.1,WP_011043093.1	pyruvate kinase [Colwellia psychrerythraea 34H],MULTISPECIES: pyruvate kinase [Colwellia]	0.700	117	9.80e-4	27	27	157
sp|Q47UN7.1|ILVD_COLP3,WP_011045565.1,AAZ28474.1	RecName: Full=Dihydroxy-acid dehydratase; Short=DAD,dihydroxy-acid dehydratase [Colwellia psychrerythraea],dihydroxy-acid dehydratase [Colwellia psychrerythraea 34H]	0.510	117	7.64e-4	30	30	158
sp|Q485F2.1|ACCA_COLP3,WP_011042407.1,AAZ27447.1	RecName: Full=Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha; Short=ACCase subunit alpha; Short=Acetyl-CoA carboxylase carboxyltransferase subunit alpha,MULTISPECIES: acetyl-CoA carboxylase carboxyl transferase subunit alpha [Colwellia],acetyl-CoA carboxylase, carboxyl transferase, alpha subunit [Colwellia psychrerythraea 34H]	0.786	117	0.001	29	29	159
AAZ24130.1,WP_011045166.1	stringent starvation protein A [Colwellia psychrerythraea 34H],MULTISPECIES: stringent starvation protein SspA [Colwellia]	0.502	116	0.002	20	20	160
AAZ27693.1,sp|Q488M6.1|SYV_COLP3	valyl-tRNA synthetase [Colwellia psychrerythraea 34H],RecName: Full=Valine--tRNA ligase; AltName: Full=Valyl-tRNA synthetase; Short=ValRS	0.407	116	4.83e-4	40	40	161
WP_041736619.1	valine--tRNA ligase [Colwellia psychrerythraea]	0.414	116	4.91e-4	40	40	161
WP_011044320.1,AAZ28475.1	MULTISPECIES: redox-regulated ATPase YchF [Colwellia],GTP-binding protein YchF [Colwellia psychrerythraea 34H]	0.738	116	0.001	25	25	162
gi|220972037|gb|EED90370.1|,gi|224006870|ref|XP_002292395.1|	hypothetical protein THAPSDRAFT_7881 [Thalassiosira pseudonana CCMP1335]	0.844	116	0.002	18	2	163
AAZ25202.1,WP_011041477.1,sp|Q488Y7.1|RL17_COLP3	ribosomal protein L17 [Colwellia psychrerythraea 34H],MULTISPECIES: 50S ribosomal protein L17 [Colwellia],RecName: Full=Large ribosomal subunit protein bL17; AltName: Full=50S ribosomal protein L17	0.575	114	0.003	11	11	164
AAZ28619.1,WP_011045064.1	RNA polymerase sigma-70 factor [Colwellia psychrerythraea 34H],MULTISPECIES: RNA polymerase sigma factor RpoD [Colwellia]	0.388	113	7.42e-4	31	31	165
WP_011044367.1,AAZ24360.1	fumarate hydratase [Colwellia psychrerythraea],putative fumarate hydratase, class I [Colwellia psychrerythraea 34H]	0.566	113	9.02e-4	37	37	166
WP_011045172.1,sp|Q47VT1.1|RL13_COLP3,AAZ24934.1	MULTISPECIES: 50S ribosomal protein L13 [Colwellia],RecName: Full=Large ribosomal subunit protein uL13; AltName: Full=50S ribosomal protein L13,ribosomal protein L13 [Colwellia psychrerythraea 34H]	0.746	113	0.003	13	13	167
gi|224015796|ref|XP_002297546.1|,gi|220967810|gb|EED86186.1|,gi|116739859|gb|ABK20729.1|,gi|2050584467|gb|QWM93008.1|,gi|118411112|ref|YP_874506.1|,gi|125987716|sp|A0T0P4.1|ATPA_THAPS	ATP synthase alpha chain, thylakoid ATPase, plastid protein [Thalassiosira pseudonana CCMP1335],ATP synthase CF1 alpha chain (chloroplast) [Thalassiosira pseudonana],CF1 alpha subunit of ATP synthase (chloroplast) [Thalassiosira pseudonana],ATP synthase CF1 alpha subunit (chloroplast) [Thalassiosira pseudonana],RecName: Full=ATP synthase subunit alpha, chloroplastic; AltName: Full=ATP synthase F1 sector subunit alpha; AltName: Full=F-ATPase subunit alpha	0.431	113	9.09e-4	24	21	168
sp|Q487Z8.1|RL22_COLP3,WP_011041717.1,AAZ27318.1	RecName: Full=Large ribosomal subunit protein uL22; AltName: Full=50S ribosomal protein L22,MULTISPECIES: 50S ribosomal protein L22 [Colwellia],ribosomal protein L22 [Colwellia psychrerythraea 34H]	0.755	113	0.004	18	18	169
gi|224006446|ref|XP_002292183.1|,gi|220971825|gb|EED90158.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.823	112	0.002	17	3	170
sp|Q489A2.1|RL24_COLP3,AAZ28576.1,WP_011041462.1	RecName: Full=Large ribosomal subunit protein uL24; AltName: Full=50S ribosomal protein L24,ribosomal protein L24 [Colwellia psychrerythraea 34H],MULTISPECIES: 50S ribosomal protein L24 [Colwellia]	0.798	112	0.004	17	17	171
sp|Q47VL4.1|OBG_COLP3,WP_011045239.1,AAZ27728.1	RecName: Full=GTPase Obg; AltName: Full=GTP-binding protein Obg,MULTISPECIES: Obg family GTPase CgtA [Colwellia],GTP-binding protein, GTP1/Obg family [Colwellia psychrerythraea 34H]	0.628	111	0.001	24	24	172
sp|Q48AS2.1|SYGB_COLP3,WP_011040896.1,AAZ27379.1	RecName: Full=Glycine--tRNA ligase beta subunit; AltName: Full=Glycyl-tRNA synthetase beta subunit; Short=GlyRS,glycine--tRNA ligase subunit beta [Colwellia psychrerythraea],glycyl-tRNA synthetase, beta subunit [Colwellia psychrerythraea 34H]	0.587	110	6.47e-4	32	32	173
WP_011042019.1,sp|Q486U0.1|SYI_COLP3,AAZ24004.1	isoleucine--tRNA ligase [Colwellia psychrerythraea],RecName: Full=Isoleucine--tRNA ligase; AltName: Full=Isoleucyl-tRNA synthetase; Short=IleRS,isoleucyl-tRNA synthetase [Colwellia psychrerythraea 34H]	0.476	109	4.63e-4	33	33	174
sp|Q489Q8.1|DCUP_COLP3,AAZ27556.1,WP_011041309.1	RecName: Full=Uroporphyrinogen decarboxylase; Short=UPD; Short=URO-D,uroporphyrinogen decarboxylase [Colwellia psychrerythraea 34H],MULTISPECIES: uroporphyrinogen decarboxylase [Colwellia]	0.448	109	0.001	31	31	175
WP_011045558.1,sp|Q47UP4.1|ILVC_COLP3,AAZ28265.1	MULTISPECIES: ketol-acid reductoisomerase [Colwellia],RecName: Full=Ketol-acid reductoisomerase (NADP(+)); Short=KARI; AltName: Full=Acetohydroxy-acid isomeroreductase; Short=AHIR; AltName: Full=Alpha-keto-beta-hydroxylacyl reductoisomerase; AltName: Full=Ketol-acid reductoisomerase type 2; AltName: Full=Ketol-acid reductoisomerase type II,ketol-acid reductoisomerase [Colwellia psychrerythraea 34H]	0.477	108	8.87e-4	30	30	176
sp|Q488Z1.1|RS13_COLP3,AAZ24238.1,WP_011041473.1	RecName: Full=Small ribosomal subunit protein uS13; AltName: Full=30S ribosomal protein S13,ribosomal protein S13 [Colwellia psychrerythraea 34H],MULTISPECIES: 30S ribosomal protein S13 [Colwellia]	0.712	107	0.004	20	20	177
AAZ25608.1,WP_011044637.1	ATP phosphoribosyltransferase [Colwellia psychrerythraea 34H],ATP phosphoribosyltransferase [Colwellia psychrerythraea]	0.627	106	0.001	22	22	178
AAZ26850.1,WP_011044622.1,sp|Q47XD4.1|PGK_COLP3	phosphoglycerate kinase [Colwellia psychrerythraea 34H],MULTISPECIES: phosphoglycerate kinase [Colwellia],RecName: Full=Phosphoglycerate kinase	0.596	106	0.001	22	22	179
WP_011045258.1,AAZ24616.1	MULTISPECIES: cold-shock protein [Colwellia],cold-shock DNA-binding domain family protein [Colwellia psychrerythraea 34H]	0.912	106	0.006	6	6	180
AAZ27748.1,WP_011042324.1	flagellin [Colwellia psychrerythraea 34H],flagellin [Colwellia psychrerythraea]	0.364	105	8.22e-4	19	14	181
CAY37828.1,AAZ28848.1	unnamed protein product [Colwellia psychrerythraea 34H],FKBP-type peptidyl-prolyl cis-trans isomerase FklB [Colwellia psychrerythraea 34H]	0.455	105	0.002	13	13	182
WP_269801473.1	MULTISPECIES: FKBP-type peptidyl-prolyl cis-trans isomerase [Colwellia]	0.473	105	0.002	13	13	182
WP_011043979.1,AAZ25488.1,sp|Q47Z78.1|PUR5_COLP3	MULTISPECIES: phosphoribosylformylglycinamidine cyclo-ligase [Colwellia],phosphoribosylformylglycinamidine cyclo-ligase [Colwellia psychrerythraea 34H],RecName: Full=Phosphoribosylformylglycinamidine cyclo-ligase; AltName: Full=AIR synthase; AltName: Full=AIRS; AltName: Full=Phosphoribosyl-aminoimidazole synthetase	0.642	105	0.001	23	23	183
